Time [s],crank,cam
6.669800250,0,1
6.670415250,1,1
6.681960583,0,1
6.682596500,1,1
6.700909333,0,1
6.701517750,1,1
6.712787083,0,1
6.713407167,1,1
6.722786500,1,0
6.729172417,1,1
6.732265917,0,1
6.732922000,1,1
6.745423250,0,1
6.746120417,1,1
6.765726250,0,1
6.766370750,1,1
6.778442583,0,1
6.779113333,1,1
6.780692000,1,0
6.787506583,1,1
6.791418000,1,0
6.794736833,1,1
6.798351167,0,1
6.798979083,1,1
6.810846500,0,1
6.811503583,1,1
6.830380917,0,1
6.831005833,1,1
6.842640167,0,1
6.843279417,1,1
6.851901000,1,0
6.858484083,1,1
6.862796000,0,1
6.863471500,1,1
6.876440250,0,1
6.877154250,1,1
6.897718333,0,1
6.898387667,1,1
6.910972667,0,1
6.911664833,1,1
6.912626583,1,0
6.919733583,1,1
6.923871917,1,0
6.927308083,1,1
6.931726083,0,1
6.932384417,1,1
6.944769917,0,1
6.945459750,1,1
6.965474250,0,1
6.966131917,1,1
6.978513000,0,1
6.979192583,1,1
6.988291167,1,0
6.995307917,1,1
6.999985250,0,1
7.000711750,1,1
7.014608000,0,1
7.015380167,1,1
7.037258083,0,1
7.037959500,1,1
7.051359833,0,1
7.052093583,1,1
7.053016417,1,0
7.060647000,1,1
7.065076917,1,0
7.068700833,1,1
7.073342417,0,1
7.074038833,1,1
7.087147000,0,1
7.087885417,1,1
7.108735333,0,1
7.109417167,1,1
7.122253167,0,1
7.122958667,1,1
7.132436000,1,0
7.139690833,1,1
7.144624250,0,1
7.145371833,1,1
7.159942500,0,1
7.160746167,1,1
7.183771167,0,1
7.184517333,1,1
7.198577250,0,1
7.199359417,1,1
7.200698667,1,0
7.208771667,1,1
7.213615000,1,0
7.217453583,1,1
7.221990583,0,1
7.222722167,1,1
7.236665833,0,1
7.237432417,1,1
7.259560667,0,1
7.260276583,1,1
7.273905167,0,1
7.274648583,1,1
7.285815833,1,0
7.293672333,1,1
7.297715167,0,1
7.298521000,1,1
7.314167917,0,1
7.315041417,1,1
7.339321750,0,1
7.340099333,1,1
7.354952417,0,1
7.355784000,1,1
7.358419583,1,0
7.366686250,1,1
7.371433083,1,0
7.375294167,1,1
7.379015500,0,1
7.379758833,1,1
7.393995917,0,1
7.394795750,1,1
7.417149583,0,1
7.417870167,1,1
7.431622250,0,1
7.432379167,1,1
7.443383333,1,0
7.451252500,1,1
7.455722167,0,1
7.456540917,1,1
7.472444667,0,1
7.473328750,1,1
7.497922667,0,1
7.498702000,1,1
7.513695000,0,1
7.514533500,1,1
7.516514167,1,0
7.524999833,1,1
7.529937333,1,0
7.533810333,1,1
7.538093333,0,1
7.538847500,1,1
7.553224417,0,1
7.554017833,1,1
7.576640750,0,1
7.577377583,1,1
7.591246250,0,1
7.592026500,1,1
7.603105667,1,0
7.611151500,1,1
7.615631250,0,1
7.616449333,1,1
7.632551500,0,1
7.633452833,1,1
7.658314833,0,1
7.659102750,1,1
7.674223917,0,1
7.675079583,1,1
7.677516667,1,0
7.685733500,1,1
7.690508333,1,0
7.694385750,1,1
7.698463583,0,1
7.699213000,1,1
7.713542167,0,1
7.714350083,1,1
7.736684667,0,1
7.737410500,1,1
7.751130583,0,1
7.751898000,1,1
7.763086250,1,0
7.771026083,1,1
7.775214500,0,1
7.776051750,1,1
7.791974917,0,1
7.792864917,1,1
7.817344000,0,1
7.818120500,1,1
7.833094250,0,1
7.833938333,1,1
7.836486917,1,0
7.844713750,1,1
7.849426500,1,0
7.853239667,1,1
7.857111667,0,1
7.857851083,1,1
7.872004583,0,1
7.872795583,1,1
7.894988000,0,1
7.895706083,1,1
7.909285917,0,1
7.910044917,1,1
7.921423417,1,0
7.929170083,1,1
7.933124083,0,1
7.933918167,1,1
7.949631417,0,1
7.950505417,1,1
7.974699833,0,1
7.975476750,1,1
7.990225167,0,1
7.991046333,1,1
7.993643000,1,0
8.001745167,1,1
8.006407917,1,0
8.010198083,1,1
8.013864250,0,1
8.014591500,1,1
8.028574750,0,1
8.029351000,1,1
8.051287833,0,1
8.051993500,1,1
8.065411083,0,1
8.066168250,1,1
8.077344833,1,0
8.085128667,1,1
8.088951750,0,1
8.089741167,1,1
8.105229833,0,1
8.106088917,1,1
8.129962167,0,1
8.130718417,1,1
8.145306167,0,1
8.146123583,1,1
8.148676583,1,0
8.156778583,1,1
8.161388667,1,0
8.165161083,1,1
8.168793417,0,1
8.169533333,1,1
8.183398333,0,1
8.184181833,1,1
8.205774167,0,1
8.206479583,1,1
8.219744250,0,1
8.220486000,1,1
8.231540167,1,0
8.239155167,1,1
8.242978917,0,1
8.243763500,1,1
8.259021833,0,1
8.259874583,1,1
8.283442583,0,1
8.284195583,1,1
8.298605833,0,1
8.299412750,1,1
8.301836917,1,0
8.309863417,1,1
8.314408167,1,0
8.318144583,1,1
8.321753583,0,1
8.322472417,1,1
8.336159583,0,1
8.336929583,1,1
8.358271250,0,1
8.358964500,1,1
8.372084167,0,1
8.372815167,1,1
8.383764167,1,0
8.391294333,1,1
8.395038500,0,1
8.395814000,1,1
8.410857750,0,1
8.411698917,1,1
8.434976917,0,1
8.435732750,1,1
8.449972333,0,1
8.450766083,1,1
8.453176333,1,0
8.461165667,1,1
8.465670833,1,0
8.469388417,1,1
8.472967333,0,1
8.473673667,1,1
8.487264167,0,1
8.488007583,1,1
8.509225583,0,1
8.509918167,1,1
8.522957667,0,1
8.523685333,1,1
8.534499917,1,0
8.542004250,1,1
8.545756167,0,1
8.546523667,1,1
8.561446250,0,1
8.562272583,1,1
8.585418667,0,1
8.586158417,1,1
8.600327500,0,1
8.601112917,1,1
8.603526833,1,0
8.611377917,1,1
8.615862917,1,0
8.619576083,1,1
8.623170917,0,1
8.623879833,1,1
8.637374250,0,1
8.638138833,1,1
8.659366000,0,1
8.660060250,1,1
8.673085417,0,1
8.673811667,1,1
8.684523583,1,0
8.692025583,1,1
8.695847250,0,1
8.696618333,1,1
8.711506333,0,1
8.712333750,1,1
8.735531667,0,1
8.736264667,1,1
8.750411167,0,1
8.751188750,1,1
8.753465750,1,0
8.761355750,1,1
8.765842750,1,0
8.769545917,1,1
8.773199083,0,1
8.773897750,1,1
8.787379333,0,1
8.788129333,1,1
8.809315583,0,1
8.810007833,1,1
8.823027583,0,1
8.823741750,1,1
8.834372333,1,0
8.841900083,1,1
8.845743833,0,1
8.846508750,1,1
8.861372500,0,1
8.862202583,1,1
8.885332167,0,1
8.886085500,1,1
8.900209667,0,1
8.900994417,1,1
8.903309917,1,0
8.911150667,1,1
8.915642000,1,0
8.919351333,1,1
8.922983833,0,1
8.923696417,1,1
8.934387750,0,1
8.934387833,1,1
8.937179333,0,1
8.937929000,1,1
8.959072750,0,1
8.959754333,1,1
8.972749583,0,1
8.973465917,1,1
8.984202917,1,0
8.991616167,1,1
8.995477667,0,1
8.996252750,1,1
9.000003417,0,1
9.000054667,1,1
9.000070083,0,1
9.000080417,1,1
9.002415333,0,1
9.002475083,0,0
9.002806583,0,1
9.002818000,0,0
9.002837667,0,1
9.003074667,1,1
9.007300167,0,1
9.007416833,0,0
10.856448000,0,0
