Time [s],crank,cam
1.291600333,1,1
1.297694750,0,1
1.298016917,1,1
1.307770833,0,1
1.308095333,1,1
1.314177917,0,1
1.314503833,1,1
1.315929333,1,0
1.319209000,1,1
1.321177250,1,0
1.322927167,1,1
1.324228167,0,1
1.324554917,1,1
1.330632833,0,1
1.330959917,1,1
1.340710500,0,1
1.341029917,1,1
1.347108083,0,1
1.347429917,1,1
1.352588000,1,0
1.355897333,1,1
1.357157333,0,1
1.357479417,1,1
1.363560750,0,1
1.363885417,1,1
1.373622250,0,1
1.373948083,1,1
1.380025833,0,1
1.380345000,1,1
1.381679500,1,0
1.385050583,1,1
1.386993083,1,0
1.388747917,1,1
1.390056917,0,1
1.390381083,1,1
1.396461417,0,1
1.396777250,1,1
1.406514917,0,1
1.406837583,1,1
1.412913417,0,1
1.413231500,1,1
1.418320500,1,0
1.421715250,1,1
1.422964083,0,1
1.423291667,1,1
1.429378333,0,1
1.429701583,1,1
1.439444333,0,1
1.439772250,1,1
1.445846250,0,1
1.446172583,1,1
1.447536583,1,0
1.450879583,1,1
1.452838417,1,0
1.454587833,1,1
1.455899000,0,1
1.456218833,1,1
1.462299083,0,1
1.462619250,1,1
1.472348000,0,1
1.472672083,1,1
1.478742417,0,1
1.479063667,1,1
1.484227167,1,0
1.487554917,1,1
1.488796167,0,1
1.489122417,1,1
1.495210500,0,1
1.495531750,1,1
1.505272667,0,1
1.505597417,1,1
1.511671667,0,1
1.511994000,1,1
1.513387417,1,0
1.516706250,1,1
1.518655250,1,0
1.520405250,1,1
1.521708417,0,1
1.522032917,1,1
1.528110667,0,1
1.528431083,1,1
1.538155750,0,1
1.538478750,1,1
1.544539000,0,1
1.544865917,1,1
1.550038250,1,0
1.553312833,1,1
1.554572833,0,1
1.554895417,1,1
1.560964167,0,1
1.561288083,1,1
1.571012083,0,1
1.571340583,1,1
1.577403250,0,1
1.577728083,1,1
1.579089750,1,0
1.582421000,1,1
1.584369167,1,0
1.586119500,1,1
1.587428333,0,1
1.587753833,1,1
1.593818083,0,1
1.594142583,1,1
1.603852500,0,1
1.604177750,1,1
1.610240583,0,1
1.610556833,1,1
1.615676000,1,0
1.619017083,1,1
1.620259833,0,1
1.620582750,1,1
1.626651500,0,1
1.626971167,1,1
1.636683583,0,1
1.637013583,1,1
1.643070083,0,1
1.643393833,1,1
1.644777167,1,0
1.648103333,1,1
1.650042667,1,0
1.651790833,1,1
1.653086500,0,1
1.653412250,1,1
1.659477583,0,1
1.659796667,1,1
1.669510167,0,1
1.669832417,1,1
1.675889250,0,1
1.676210833,1,1
1.681354833,1,0
1.684677083,1,1
1.685922667,0,1
1.686244250,1,1
1.692316500,0,1
1.692637750,1,1
1.702350667,0,1
1.702679333,1,1
1.708739417,0,1
1.709061000,1,1
1.710434750,1,0
1.713767750,1,1
1.715711333,1,0
1.717460917,1,1
1.718757833,0,1
1.719081583,1,1
1.725145083,0,1
1.725467417,1,1
1.735172083,0,1
1.735493583,1,1
1.741549083,0,1
1.741868917,1,1
1.746994833,1,0
1.750295667,1,1
1.751559083,0,1
1.751880833,1,1
1.757945167,0,1
1.758263667,1,1
1.767965750,0,1
1.768288583,1,1
1.774335500,0,1
1.774656500,1,1
1.776009750,1,0
1.779348250,1,1
1.781281917,1,0
1.783034083,1,1
1.784334500,0,1
1.784658917,1,1
1.790714667,0,1
1.791033833,1,1
1.800719333,0,1
1.801040750,1,1
1.807077250,0,1
1.807403667,1,1
1.812561750,1,0
1.815822833,1,1
1.817072833,0,1
1.817395667,1,1
1.823443167,0,1
1.823767000,1,1
1.833459500,0,1
1.833781750,1,1
1.839820083,0,1
1.840141667,1,1
1.841506083,1,0
1.844824167,1,1
1.846767750,1,0
1.848523917,1,1
1.849811583,0,1
1.850133583,1,1
1.856178167,0,1
1.856500000,1,1
1.866168167,0,1
1.866495250,1,1
1.872524500,0,1
1.872850167,1,1
1.878003167,1,0
1.881274583,1,1
1.882510250,0,1
1.882836917,1,1
1.888876750,0,1
1.889204333,1,1
1.898872333,0,1
1.899197917,1,1
1.905229167,0,1
1.905549500,1,1
1.906912917,1,0
1.910239833,1,1
1.912182583,1,0
1.913932000,1,1
1.915216583,0,1
1.915540917,1,1
1.921580167,0,1
1.921905500,1,1
1.931569833,0,1
1.931895000,1,1
1.937923500,0,1
1.938245500,1,1
1.943372917,1,0
1.946667750,1,1
1.947914000,0,1
1.948230917,1,1
1.954273000,0,1
1.954592583,1,1
1.964254000,0,1
1.964578417,1,1
1.970606917,0,1
1.970928000,1,1
1.972326333,1,0
1.975601167,1,1
1.977539500,1,0
1.979284167,1,1
1.980579833,0,1
1.980900333,1,1
1.986926500,0,1
1.987252250,1,1
1.996910750,0,1
1.997230000,1,1
2.003248000,0,1
2.003573417,1,1
2.008702333,1,0
2.011961250,1,1
2.013212417,0,1
2.013533500,1,1
2.019558333,0,1
2.019881917,1,1
2.029528333,0,1
2.029850750,1,1
2.035871333,0,1
2.036193667,1,1
2.037596750,1,0
2.040873750,1,1
2.042804083,1,0
2.044551417,1,1
2.045839333,0,1
2.046161167,1,1
2.052187000,0,1
2.052505833,1,1
2.062160167,0,1
2.062476000,1,1
2.068499333,0,1
2.068818250,1,1
2.073949333,1,0
2.077233833,1,1
2.078463000,0,1
2.078788333,1,1
2.084812583,0,1
2.085137083,1,1
2.094794083,0,1
2.095106667,1,1
2.101129250,0,1
2.101450250,1,1
2.102807083,1,0
2.106118250,1,1
2.108062750,1,0
2.109807167,1,1
2.111087750,0,1
2.111413667,1,1
2.117430167,0,1
2.117754417,1,1
2.127399083,0,1
2.127721167,1,1
2.133734500,0,1
2.134060750,1,1
2.139186750,1,0
2.142463917,1,1
2.143701500,0,1
2.144024583,1,1
2.150042583,0,1
2.150367750,1,1
2.160007250,0,1
2.160333917,1,1
2.166353417,0,1
2.166674500,1,1
2.168013167,1,0
2.171346833,1,1
2.173265083,1,0
2.174999833,1,1
2.176302333,0,1
2.176623750,1,1
2.182641333,0,1
2.182960000,1,1
2.192589000,0,1
2.192910833,1,1
2.198926250,0,1
2.199243667,1,1
