Time [s],crank,cam
6.511228000,0,1
6.511434000,1,1
6.515360500,0,1
6.515570000,1,1
6.521873500,0,1
6.522081000,1,1
6.526012500,0,1
6.526218000,1,1
6.529433500,1,0
6.531721000,1,1
6.532519500,0,1
6.532727500,1,1
6.536672500,0,1
6.536879000,1,1
6.543208000,0,1
6.543417500,1,1
6.547358500,0,1
6.547572500,1,1
6.548381500,1,0
6.550633000,1,1
6.551890000,1,0
6.553059000,1,1
6.553907000,0,1
6.554116500,1,1
6.558081000,0,1
6.558289000,1,1
6.564644500,0,1
6.564856000,1,1
6.568823500,0,1
6.569031500,1,1
6.572275000,1,0
6.574583500,1,1
6.575398500,0,1
6.575616000,1,1
6.579611000,0,1
6.579820000,1,1
6.586221500,0,1
6.586435000,1,1
6.590425000,0,1
6.590637500,1,1
6.591454000,1,0
6.593735500,1,1
6.595002000,1,0
6.596181500,1,1
6.597048500,0,1
6.597260000,1,1
6.601269500,0,1
6.601481000,1,1
6.607911000,0,1
6.608123500,1,1
6.612136500,0,1
6.612347500,1,1
6.615680500,1,0
6.617985000,1,1
6.618804000,0,1
6.619016000,1,1
6.623068500,0,1
6.623281000,1,1
6.629781000,0,1
6.629991000,1,1
6.634043500,0,1
6.634257000,1,1
6.635105500,1,0
6.637404500,1,1
6.638696000,1,0
6.639895000,1,1
6.640752500,0,1
6.640830000,1,1
6.640830500,0,1
6.640971500,1,1
6.645038500,0,1
6.645249000,1,1
6.651762500,0,1
6.651979000,1,1
6.656040500,0,1
6.656258500,1,1
6.659591500,1,0
6.661950500,1,1
6.662779000,0,1
6.662995500,1,1
6.667072000,0,1
6.667286500,1,1
6.673830500,0,1
6.674047000,1,1
6.678134000,0,1
6.678346500,1,1
6.679145000,1,0
6.681515000,1,1
6.682815500,1,0
6.684025500,1,1
6.684896500,0,1
6.685114000,1,1
6.689211500,0,1
6.689425000,1,1
6.695988000,0,1
6.696209000,1,1
6.700305500,0,1
6.700524500,1,1
6.703829500,1,0
6.706256500,1,1
6.707094500,0,1
6.707313500,1,1
6.711422500,0,1
6.711637500,1,1
6.718225500,0,1
6.718446000,1,1
6.722555500,0,1
6.722774000,1,1
6.723654500,1,0
6.725973000,1,1
6.727273000,1,0
6.728477500,1,1
6.729372000,0,1
6.729591500,1,1
6.733717000,0,1
6.733932000,1,1
6.740551500,0,1
6.740768000,1,1
6.744899000,0,1
6.745117000,1,1
6.748500000,1,0
6.750909000,1,1
6.751740500,0,1
6.751958000,1,1
6.756096500,0,1
6.756314500,1,1
6.762952500,0,1
6.763174000,1,1
6.767315000,0,1
6.767535000,1,1
6.768433500,1,0
6.770766000,1,1
6.772075500,1,0
6.773298000,1,1
6.774181500,0,1
6.774398000,1,1
6.778553500,0,1
6.778769500,1,1
6.785429500,0,1
6.785650500,1,1
6.789811000,0,1
6.790029000,1,1
6.793470000,1,0
6.795853500,1,1
6.796693000,0,1
6.796912000,1,1
6.801078500,0,1
6.801297000,1,1
6.807983000,0,1
6.808205000,1,1
6.812376000,0,1
6.812596000,1,1
6.813471000,1,0
6.815836500,1,1
6.817162000,1,0
6.817338000,1,1
6.817338500,1,0
6.818394500,1,1
6.819288000,0,1
6.819511000,1,1
6.823698500,0,1
6.823915500,1,1
6.830623500,0,1
6.830849500,1,1
6.835037000,0,1
6.835259500,1,1
6.838644500,1,0
6.841114500,1,1
6.841972500,0,1
6.842192500,1,1
6.846388500,0,1
6.846611000,1,1
6.853340000,0,1
6.853562000,1,1
6.857759500,0,1
6.857984500,1,1
6.858870500,1,0
6.861238000,1,1
6.862580000,1,0
6.863814500,1,1
6.864720500,0,1
6.864942000,1,1
6.869154000,0,1
6.869372500,1,1
6.876126000,0,1
6.876350000,1,1
6.880564000,0,1
6.880787000,1,1
6.884291500,1,0
6.884938500,1,1
6.884939000,1,0
6.886691000,1,1
6.887548000,0,1
6.887774000,1,1
6.892001000,0,1
6.892224500,1,1
6.899007000,0,1
6.899228500,1,1
6.903464000,0,1
6.903685500,1,1
6.904555000,1,0
6.906980000,1,1
6.908324500,1,0
6.909571500,1,1
6.910468500,0,1
6.910693000,1,1
6.914928500,0,1
6.915154000,1,1
6.921952500,0,1
6.922176500,1,1
6.926419000,0,1
6.926644500,1,1
6.930152000,1,0
6.932583500,1,1
6.933448500,0,1
6.933670500,1,1
6.937921500,0,1
6.938144000,1,1
6.944963500,0,1
6.945188500,1,1
6.949448000,0,1
6.949670500,1,1
6.950577500,1,0
6.952968000,1,1
6.954327500,1,0
6.955587000,1,1
6.956490000,0,1
6.956719500,1,1
6.960980500,0,1
6.961208000,1,1
6.968051000,0,1
6.968277500,1,1
6.972552000,0,1
6.972774000,1,1
6.976249000,1,0
6.978745000,1,1
6.979617000,0,1
6.979845000,1,1
6.984125500,0,1
6.984347000,1,1
6.991205500,0,1
6.991438500,1,1
6.995726500,0,1
6.995949000,1,1
6.996859500,1,0
6.999267000,1,1
7.000629000,1,0
7.001903000,1,1
7.002822000,0,1
7.003047000,1,1
7.007339000,0,1
7.007565500,1,1
7.014455500,0,1
7.014683000,1,1
7.018985500,0,1
7.019211000,1,1
7.022749500,1,0
7.025222000,1,1
7.026095000,0,1
7.026325500,1,1
7.030628500,0,1
7.030856500,1,1
7.037767500,0,1
7.037996000,1,1
7.042305500,0,1
7.042535500,1,1
7.043422500,1,0
7.045887000,1,1
7.047255000,1,0
7.048527000,1,1
7.049443000,0,1
7.049669000,1,1
7.053985500,0,1
7.054214000,1,1
7.061142000,0,1
7.061371500,1,1
7.065693000,0,1
