5.001774750,0
5.002677583,1
5.020738083,0
5.021794917,1
5.047534333,0
5.048228250,1
5.061292083,0
5.062031333,1
5.083495667,0
5.084205000,1
5.097571750,0
5.098321667,1
5.119990333,0
5.120682250,1
5.133524000,0
5.134229083,1
5.155097583,0
5.155781250,1
5.168580833,0
5.169293500,1
5.190164500,0
5.190866333,1
5.204385583,0
5.205145917,1
5.227362000,0
5.228104333,1
5.242535750,0
5.243341750,1
5.267070667,0
5.267850333,1
5.282953000,0
5.283800583,1
5.308322667,0
5.309134750,1
5.324747917,0
5.325630250,1
5.347153667,0
5.347775917,1
5.359654833,0
5.360322417,1
5.377698750,0
5.378214333,1
5.388097250,0
5.388648750,1
5.389660917,0
5.389661000,1
5.389669083,0
5.389669167,1
5.403980083,0
5.404452250,1
5.413376833,0
5.413866000,1
5.427888500,0
5.428336000,1
5.436727000,0
5.437180917,1
5.450642083,0
5.451080833,1
5.459276417,0
5.459721917,1
5.472807583,0
5.473236833,1
5.481162833,0
5.481595500,1
5.494144500,0
5.494549417,1
5.502101417,0
5.502510833,1
5.514637083,0
5.515027917,1
5.522421000,0
5.522822500,1
5.534233083,0
5.534606667,1
5.541515167,0
5.541889833,1
5.552848333,0
5.553204917,1
5.559880000,0
5.560239583,1
5.570720583,0
5.571062083,1
5.577438167,0
5.577784083,1
5.587886333,0
5.588209917,1
5.594384833,0
5.594724333,1
5.604444917,0
5.604757000,1
5.610696500,0
5.611022417,1
5.620374500,0
5.620682583,1
5.626433750,0
5.626741917,1
5.635798667,0
5.636094250,1
5.641650250,0
5.641948167,1
5.650740417,0
5.651029167,1
5.656445167,0
5.656733167,1
5.665277250,0
5.665560917,1
5.670820000,0
5.671100583,1
5.679419250,0
5.679690750,1
5.684821750,0
5.685096083,1
5.693216667,0
5.693481167,1
5.698486250,0
5.698756167,1
5.706696500,0
5.706957000,1
5.711863250,0
5.712125000,1
5.719914500,0
5.720170583,1
5.724972333,0
5.725232083,1
5.732873000,0
5.733121000,1
5.737840667,0
5.738090833,1
5.745598917,0
5.745845917,1
5.750486250,0
5.750730583,1
5.758091750,0
5.758334917,1
5.762890750,0
5.763136417,1
5.770375083,0
5.770617417,1
5.775095833,0
5.775331833,1
5.782441417,0
5.782673500,1
5.787075750,0
5.787309083,1
5.794304333,0
5.794534167,1
5.798863833,0
5.799093500,1
5.805974083,0
5.806198500,1
5.810472417,0
5.810695500,1
5.817482417,0
5.817706750,1
5.821910250,0
5.822130917,1
5.828812917,0
5.829033333,1
5.833178917,0
5.833395333,1
5.839981333,0
5.840200417,1
5.844283583,0
5.844501500,1
5.851000500,0
5.851211917,1
5.855247000,0
5.855459833,1
5.861877500,0
5.862089833,1
5.866064500,0
5.866277250,1
5.872604833,0
5.872815250,1
5.876745833,0
5.876951667,1
5.883209583,0
5.883413667,1
5.887298833,0
5.887501833,1
5.893678417,0
5.893881500,1
5.897722250,0
5.897926750,1
5.904041250,0
5.904244833,1
5.908039333,0
5.908241417,1
5.914284167,0
5.914482750,1
5.918242500,0
5.918437250,1
5.924418500,0
5.924618667,1
5.928326583,0
5.928529333,1
5.934446083,0
5.934639333,1
5.938317000,0
5.938512250,1
5.944378833,0
5.944569333,1
5.948209417,0
5.948401167,1
5.954198750,0
5.954391000,1
5.957994417,0
5.958184750,1
5.963933917,0
5.964120500,1
5.967686333,0
5.967875500,1
5.973566250,0
5.973751250,1
5.977280833,0
5.977467917,1
5.983119250,0
5.983302250,1
5.986800167,0
5.986986333,1
5.992575417,0
5.992757333,1
5.996226000,0
5.996408750,1
6.001947667,0
6.002129417,1
6.005568917,0
6.005747167,1
6.011228917,0
6.011410000,1
6.014814333,0
6.014993000,1
6.020438000,0
6.020615333,1
6.023992333,0
6.024171250,1
6.029557583,0
6.029733917,1
6.033085333,0
6.033261167,1
6.038607750,0
6.038783250,1
6.042102083,0
6.042277250,1
6.047576000,0
6.047748333,1
6.051042333,0
6.051214000,1
6.056478250,0
6.056648583,1
6.059917750,0
6.060089583,1
6.065298917,0
6.065470250,1
6.068711500,0
6.068880917,1
6.074059667,0
6.074228250,1
6.077446333,0
6.077613417,1
6.082739500,0
6.082908000,1
6.086100250,0
6.086267333,1
6.091368583,0
6.091534583,1
6.094701917,0
6.094869500,1
6.099921833,0
6.100087167,1
6.103227333,0
6.103395083,1
6.108416250,0
6.108582750,1
6.111707500,0
6.111868000,1
6.116842917,0
6.117006417,1
6.120107250,0
6.120267417,1
6.125219750,0
6.125382917,1
6.128462667,0
6.128620750,1
6.133528917,0
6.133689500,1
6.136743333,0
6.136902917,1
6.141783500,0
6.141945417,1
6.144984250,0
6.145141417,1
6.149978500,0
6.150138000,1
6.153154583,0
6.153312083,1
6.158136083,0
6.158290917,1
6.161285250,0
6.161442833,1
6.166222167,0
6.166380500,1
6.169358500,0
6.169512417,1
6.174266417,0
6.174426833,1
6.177390083,0
6.177543500,1
6.182262583,0
6.182418000,1
6.185365000,0
6.185516083,1
6.190222667,0
6.190375167,1
6.193300083,0
6.193452833,1
6.198122333,0
6.198277083,1
6.201185417,0
6.201336667,1
6.205987000,0
6.206141583,1
6.209040750,0
6.209191667,1
6.213811417,0
6.213963083,1
6.216849083,0
6.216998083,1
6.221607417,0
6.221759833,1
6.224628583,0
6.224779500,1
6.229362667,0
6.229514750,1
6.232374417,0
6.232519833,1
6.237095833,0
6.237244333,1
6.240094833,0
6.240245417,1
6.244798667,0
6.244946583,1
6.247790500,0
6.247939417,1
6.252489500,0
6.252638333,1
6.255474250,0
6.255623250,1
6.260153667,0
6.260304583,1
6.263133000,0
6.263279333,1
6.267808500,0
6.267959333,1
6.270784833,0
6.270932167,1
6.275446750,0
6.275597250,1
6.278420500,0
6.278566833,1
6.283097167,0
6.283244250,1
6.286068333,0
6.286215083,1
6.290731833,0
6.290878583,1
6.293697250,0
6.293843250,1
6.298361083,0
6.298509833,1
6.301324333,0
6.301475000,1
6.305989750,0
6.306136333,1
6.308958417,0
6.309103167,1
6.313621667,0
6.313770500,1
6.316587750,0
6.316735917,1
6.321253667,0
6.321400583,1
6.324222083,0
6.324366417,1
6.328898583,0
6.329049583,1
6.331883750,0
6.332033167,1
6.336569000,0
6.336717833,1
6.339556167,0
6.339700250,1
6.344244917,0
6.344394500,1
6.347225750,0
6.347375833,1
6.351915167,0
6.352061000,1
6.354894583,0
6.355040833,1
6.359587583,0
6.359736083,1
6.362569417,0
6.362719667,1
6.367261833,0
6.367409000,1
6.370244833,0
6.370394583,1
6.374948667,0
6.375097000,1
6.377937333,0
6.378085417,1
6.382635167,0
6.382783750,1
6.385627250,0
6.385773417,1
6.390336750,0
6.390487000,1
6.393337667,0
6.393485417,1
6.398047417,0
6.398198417,1
6.401050583,0
6.401199000,1
6.405774333,0
6.405926667,1
6.408781917,0
6.408932333,1
6.413508333,0
6.413657833,1
6.416516917,0
6.416664333,1
6.421253583,0
6.421404083,1
6.424269083,0
6.424418583,1
6.429008917,0
6.429157667,1
6.432025750,0
6.432175500,1
6.436776417,0
6.436927250,1
6.439801750,0
6.439949083,1
6.444550833,0
6.444702167,1
6.447578833,0
6.447726167,1
6.452342500,0
6.452490917,1
6.455372833,0
6.455523917,1
6.460142667,0
6.460294000,1
6.463179750,0
6.463330583,1
6.467962083,0
6.468113417,1
6.471005250,0
6.471155667,1
6.475788917,0
6.475939917,1
6.478834000,0
6.478984833,1
6.483628583,0
6.483781917,1
6.486680917,0
6.486835500,1
6.491479833,0
6.491634667,1
6.494542750,0
6.494691667,1
6.499354250,0
6.499507583,1
6.502421417,0
6.502571583,1
6.507236417,0
6.507390917,1
6.510304250,0
6.510456667,1
6.515136583,0
6.515288500,1
6.518211000,0
6.518364583,1
6.523047917,0
6.523199583,1
6.526126750,0
6.526279000,1
6.530976250,0
6.531131667,1
6.534067583,0
6.534218417,1
6.538918917,0
6.539073500,1
6.542009583,0
6.542163667,1
6.546879417,0
6.547034667,1
6.549981833,0
6.550135583,1
6.554854917,0
6.555010000,1
6.557963083,0
6.558114250,1
6.562853333,0
6.563008333,1
6.565967500,0
6.566121417,1
6.570858750,0
6.571017250,1
6.573979083,0
6.574134833,1
6.578894167,0
6.579050833,1
6.582024583,0
6.582179750,1
6.586941500,0
6.587097833,1
6.590076500,0
6.590231333,1
6.595016667,0
6.595175000,1
6.598166750,0
6.598320500,1
6.603111167,0
6.603268333,1
6.606263083,0
6.606419000,1
6.611231667,0
6.611390000,1
6.614395667,0
6.614553750,1
6.619370167,0
6.619528083,1
6.622539667,0
6.622696417,1
6.627535750,0
6.627693583,1
6.630714333,0
6.630871500,1
6.635712250,0
6.635871417,1
6.638897000,0
6.639056583,1
6.643915917,0
6.644078083,1
6.647116000,0
6.647274083,1
6.652142500,0
6.652303083,1
6.655348333,0
6.655507333,1
6.660402083,0
6.660563417,1
6.663621000,0
6.663779833,1
6.668678417,0
6.668840000,1
6.671904000,0
6.672063083,1
6.676980500,0
6.677143667,1
6.680214833,0
6.680377083,1
6.685302000,0
6.685464417,1
6.688545583,0
6.688704750,1
6.693652333,0
6.693816083,1
6.696906500,0
6.697067000,1
6.702020417,0
6.702185500,1
6.705283500,0
6.705445917,1
6.710421750,0
6.710586750,1
6.713696917,0
6.713857667,1
6.718840667,0
6.719004083,1
6.722124167,0
6.722283917,1
6.727291833,0
6.727455750,1
6.730582667,0
6.730745500,1
6.735761583,0
6.735927583,1
6.739068500,0
6.739229833,1
6.744267167,0
6.744434167,1
6.747577750,0
6.747745333,1
6.752787167,0
6.752954500,1
6.756110250,0
6.756273417,1
6.761338750,0
6.761506250,1
6.764667417,0
6.764834583,1
6.769904000,0
6.770071917,1
6.773244417,0
6.773407667,1
6.778501833,0
6.778673500,1
6.781860667,0
6.782026167,1
6.787135917,0
6.787307083,1
6.790508250,0
6.790672167,1
6.795804500,0
6.795977083,1
6.799182333,0
6.799350417,1
6.804489667,0
6.804661917,1
6.807877750,0
6.808044250,1
6.813205583,0
6.813374750,1
6.816595583,0
6.816765667,1
6.821927583,0
6.822099500,1
6.825328083,0
6.825498417,1
6.830680583,0
6.830854583,1
6.834088917,0
6.834260833,1
6.839452250,0
6.839624583,1
6.842874500,0
