Time [s],crank,cam
0.000000000,1,1
0.007639583,0,1
0.007936500,1,1
0.013502333,0,1
0.013798333,1,1
0.015054000,1,0
0.018124583,1,1
0.019909917,1,0
0.021495417,1,1
0.022707917,0,1
0.023006667,1,1
0.028567250,0,1
0.028864333,1,1
0.037768583,0,1
0.038070917,1,1
0.043628583,0,1
0.043928750,1,1
0.048703917,1,0
0.051702333,1,1
0.052829667,0,1
0.053125667,1,1
0.058682583,0,1
0.058980083,1,1
0.067899583,0,1
0.068194917,1,1
0.073755917,0,1
0.074053083,1,1
0.075290167,1,0
0.078377500,1,1
0.080155750,1,0
0.081743250,1,1
0.082957083,0,1
0.083255417,1,1
0.088813417,0,1
0.089109917,1,1
0.098018333,0,1
0.098315083,1,1
0.103872083,0,1
0.104170917,1,1
0.108901083,1,0
0.111960333,1,1
0.113085333,0,1
0.113388000,1,1
0.118960083,0,1
0.119254167,1,1
0.128185000,0,1
0.128485750,1,1
0.134059583,0,1
0.134353500,1,1
0.135626917,1,0
0.138680667,1,1
0.140478250,1,0
0.142073917,1,1
0.143263833,0,1
0.143563250,1,1
0.149126667,0,1
0.149421167,1,1
0.158338167,0,1
0.158634333,1,1
0.164193083,0,1
0.164493583,1,1
0.169268250,1,0
0.172280083,1,1
0.173408083,0,1
0.173704583,1,1
0.179277250,0,1
0.179569667,1,1
0.188504417,0,1
0.188805333,1,1
0.194374917,0,1
0.194673750,1,1
0.195923333,1,0
0.199015667,1,1
0.200793917,1,0
0.202380000,1,1
0.203587083,0,1
0.203883250,1,1
0.209441667,0,1
0.209743917,1,1
0.218669083,0,1
0.218967833,1,1
0.224532000,0,1
0.224828417,1,1
0.229528833,1,0
0.232600833,1,1
0.233739000,0,1
0.234038917,1,1
0.239609750,0,1
0.239903333,1,1
0.248833250,0,1
0.249134750,1,1
0.254702833,0,1
0.255000333,1,1
0.256242000,1,0
0.259332667,1,1
0.261119500,1,0
0.262711417,1,1
0.263914417,0,1
0.264209667,1,1
0.269771500,0,1
0.270070833,1,1
0.278997917,0,1
0.279290833,1,1
0.284847167,0,1
0.285150667,1,1
0.289895667,1,0
0.292938833,1,1
0.294066000,0,1
0.294367417,1,1
0.299943000,0,1
0.300237250,1,1
0.309176417,0,1
0.309476500,1,1
0.315046667,0,1
0.315344917,1,1
0.316584167,1,0
0.319675667,1,1
0.321474083,1,0
0.323075667,1,1
0.324271083,0,1
0.324566667,1,1
0.330145250,0,1
0.330437083,1,1
0.339374167,0,1
0.339670583,1,1
0.345240500,0,1
0.345536833,1,1
0.350270500,1,0
0.353333667,1,1
0.354459083,0,1
0.354752500,1,1
0.360326833,0,1
0.360621917,1,1
0.369564583,0,1
0.369862250,1,1
0.375435000,0,1
0.375733000,1,1
0.376971417,1,0
0.380072583,1,1
0.381857167,1,0
0.383442917,1,1
0.384647417,0,1
0.384950000,1,1
0.390521583,0,1
0.390819000,1,1
0.399753250,0,1
0.400050167,1,1
0.405623167,0,1
0.405919583,1,1
0.410684417,1,0
0.413697333,1,1
0.414837917,0,1
0.415140583,1,1
0.420714333,0,1
0.421012167,1,1
0.429945750,0,1
0.430245750,1,1
0.435820417,0,1
0.436114417,1,1
0.437330583,1,0
0.440446167,1,1
0.442230250,1,0
0.443820667,1,1
0.445034500,0,1
0.445327167,1,1
0.450899833,0,1
0.451193833,1,1
0.460114833,0,1
0.460414250,1,1
0.465981250,0,1
0.466276500,1,1
0.471034250,1,0
0.474069333,1,1
0.475203917,0,1
0.475496250,1,1
0.481075333,0,1
0.481366667,1,1
0.490321083,0,1
0.490617833,1,1
0.496192583,0,1
0.496495000,1,1
0.497770833,1,0
0.500845333,1,1
0.502620000,1,0
0.504219667,1,1
0.505415583,0,1
0.505720250,1,1
0.511300583,0,1
0.511594167,1,1
0.520531250,0,1
0.520831500,1,1
0.526403417,0,1
0.526700667,1,1
0.531443417,1,0
0.534518417,1,1
0.535646583,0,1
0.535944417,1,1
0.541534667,0,1
0.541830250,1,1
0.550804750,0,1
0.551103417,1,1
0.556692917,0,1
0.556992417,1,1
0.558232250,1,0
0.561348917,1,1
0.563145000,1,0
0.564731167,1,1
0.565939250,0,1
0.566240000,1,1
0.571828417,0,1
0.572126583,1,1
0.581091917,0,1
0.581389000,1,1
0.586973333,0,1
0.587273500,1,1
0.592005167,1,0
0.595077333,1,1
0.596217000,0,1
0.596520917,1,1
0.602112250,0,1
0.602411667,1,1
0.611370667,0,1
0.611673417,1,1
0.617260833,0,1
0.617555250,1,1
0.618819583,1,0
0.621896417,1,1
0.623686250,1,0
0.625288000,1,1
0.626499667,0,1
0.626799167,1,1
0.632392667,0,1
0.632686000,1,1
0.641629583,0,1
0.641936750,1,1
0.647519000,0,1
0.647815917,1,1
0.652558417,1,0
0.655609583,1,1
0.656748667,0,1
0.657047417,1,1
0.662634750,0,1
0.662930500,1,1
0.671875000,0,1
0.672179833,1,1
0.677756500,0,1
0.678054917,1,1
0.679326750,1,0
0.682405917,1,1
0.684194750,1,0
0.685797833,1,1
0.686998000,0,1
0.687296667,1,1
0.692884500,0,1
0.693182500,1,1
0.702122583,0,1
0.702425250,1,1
0.708005083,0,1
0.708300667,1,1
0.713035500,1,0
0.716104833,1,1
0.717237167,0,1
0.717539167,1,1
0.723129083,0,1
0.723425333,1,1
0.732378667,0,1
0.732677917,1,1
0.738259667,0,1
0.738553833,1,1
0.739801917,1,0
0.742901917,1,1
0.744700417,1,0
0.746278917,1,1
0.747494250,0,1
0.747792083,1,1
0.753372417,0,1
0.753673083,1,1
0.762612167,0,1
0.762911250,1,1
0.768487167,0,1
0.768782833,1,1
0.773513667,1,0
0.776574583,1,1
0.777710083,0,1
0.778012250,1,1
0.783597083,0,1
0.783892417,1,1
0.792828750,0,1
0.793128250,1,1
0.798701750,0,1
0.798996833,1,1
0.800247167,1,0
0.803335417,1,1
0.805112667,1,0
0.806709167,1,1
0.807920417,0,1
0.808217667,1,1
0.813792667,0,1
0.814088417,1,1
0.823010500,0,1
0.823308333,1,1
0.828875417,0,1
0.829172083,1,1
0.833895083,1,0
0.836942750,1,1
0.838089417,0,1
0.838387000,1,1
0.843964000,0,1
0.844255750,1,1
0.853173417,0,1
0.853473833,1,1
0.859045167,0,1
0.859335500,1,1
0.860575083,1,0
0.863669500,1,1
0.865458917,1,0
0.867050000,1,1
0.868248750,0,1
0.868545167,1,1
0.874110917,0,1
0.874402917,1,1
0.883318917,0,1
0.883617500,1,1
0.889175833,0,1
0.889475000,1,1
0.894180917,1,0
0.897261500,1,1
0.898391000,0,1
0.898683417,1,1
0.904247500,0,1
0.904544417,1,1
0.913463917,0,1
0.913761917,1,1
0.919329750,0,1
0.919622833,1,1
0.920842500,1,0
0.923949500,1,1
0.925741833,1,0
0.927325417,1,1
0.928522500,0,1
0.928822333,1,1
0.934384250,0,1
0.934674083,1,1
0.943584667,0,1
0.943876750,1,1
0.949431167,0,1
0.949728333,1,1
0.954426000,1,0
0.957503167,1,1
0.958625667,0,1
0.958919750,1,1
0.964473583,0,1
0.964770417,1,1
0.973668250,0,1
0.973967500,1,1
0.979525083,0,1
0.979818000,1,1
0.981053833,1,0
0.984132333,1,1
0.985907083,1,0
0.987500250,1,1
0.988704417,0,1
0.988998750,1,1
0.994546500,0,1
0.994840583,1,1
1.003737750,0,1
1.004033833,1,1
1.009579833,0,1
1.009880083,1,1
1.014618417,1,0
1.017650750,1,1
1.018781750,0,1
1.019075500,1,1
1.024633583,0,1
1.024928333,1,1
1.033842833,0,1
1.034144667,1,1
1.039702750,0,1
1.040000750,1,1
1.041246667,1,0
1.044330000,1,1
1.046111917,1,0
1.047694500,1,1
1.048900583,0,1
1.049195667,1,1
1.054749500,0,1
1.055045667,1,1
1.063951083,0,1
1.064248500,1,1
1.069806167,0,1
1.070100417,1,1
1.074886667,1,0
1.077886750,1,1
1.079014167,0,1
1.079313500,1,1
1.084882500,0,1
1.085176417,1,1
1.094114583,0,1
1.094408333,1,1
1.099975167,0,1
1.100274917,1,1
1.101500417,1,0
1.104619667,1,1
1.106386833,1,0
1.107974333,1,1
1.109184833,0,1
1.109476500,1,1
1.115039250,0,1
1.115335167,1,1
1.124248667,0,1
1.124543083,1,1
1.130103917,0,1
1.130399750,1,1
1.135120333,1,0
1.138185583,1,1
1.139304500,0,1
1.139603417,1,1
1.145170167,0,1
1.145464250,1,1
1.154385083,0,1
1.154685083,1,1
1.160244750,0,1
1.160544333,1,1
1.161757583,1,0
1.164871333,1,1
1.166647167,1,0
1.168232917,1,1
1.169448667,0,1
1.169742667,1,1
1.175297083,0,1
1.175595833,1,1
1.184506667,0,1
1.184804083,1,1
1.190358000,0,1
1.190658750,1,1
1.195357833,1,0
1.198434750,1,1
1.199570667,0,1
1.199866333,1,1
1.205434250,0,1
1.205730167,1,1
1.214654500,0,1
1.214955750,1,1
1.220523667,0,1
1.220815250,1,1
1.222085667,1,0
1.225133083,1,1
1.226919583,1,0
1.228508750,1,1
1.229722583,0,1
1.230017750,1,1
1.235579250,0,1
1.235875667,1,1
1.244786250,0,1
1.245080250,1,1
1.250636583,0,1
1.250933333,1,1
1.255697583,1,0
1.258714917,1,1
1.259834000,0,1
1.260129333,1,1
1.265688667,0,1
1.265985667,1,1
1.274904833,0,1
1.275200083,1,1
1.280760333,0,1
1.281055083,1,1
1.282296000,1,0
1.285381333,1,1
1.287162417,1,0
1.288753833,1,1
1.289949583,0,1
1.290246167,1,1
1.295802000,0,1
1.296095583,1,1
1.305001250,0,1
1.305296667,1,1
1.310851333,0,1
1.311148250,1,1
1.315897667,1,0
1.318917750,1,1
1.320044583,0,1
1.320339917,1,1
1.325895000,0,1
1.326193917,1,1
1.335108500,0,1
1.335402167,1,1
1.340956083,0,1
1.341253000,1,1
1.342533917,1,0
1.345576583,1,1
1.347364500,1,0
1.348941167,1,1
1.350154833,0,1
1.350446500,1,1
1.356006250,0,1
1.356296167,1,1
1.365188917,0,1
1.365489250,1,1
1.371042583,0,1
1.371335833,1,1
1.375999167,1,0
1.379101000,1,1
1.380235583,0,1
1.380532333,1,1
1.386095750,0,1
1.386389250,1,1
1.395302833,0,1
1.395603250,1,1
1.401161083,0,1
1.401456167,1,1
1.402695833,1,0
1.405773000,1,1
1.407554083,1,0
1.409140333,1,1
1.410354667,0,1
1.410651750,1,1
1.416206667,0,1
1.416504833,1,1
1.425415500,0,1
1.425709917,1,1
1.431269917,0,1
1.431561250,1,1
1.436292250,1,0
1.439327667,1,1
1.440450167,0,1
1.440750500,1,1
1.446311000,0,1
1.446603583,1,1
1.455517000,0,1
1.455811583,1,1
1.461363000,0,1
1.461660333,1,1
1.462910500,1,0
1.465987750,1,1
1.467769333,1,0
1.469348750,1,1
1.470552167,0,1
1.470846500,1,1
1.476396333,0,1
1.476695083,1,1
1.485602167,0,1
1.485897333,1,1
1.491448417,0,1
1.491745167,1,1
1.496525083,1,0
1.499506500,1,1
1.500632000,0,1
1.500925000,1,1
1.506478167,0,1
1.506774667,1,1
1.515677417,0,1
1.515974000,1,1
1.521521417,0,1
1.521817083,1,1
1.523045750,1,0
1.526133833,1,1
1.527922000,1,0
1.529491333,1,1
1.530698917,0,1
1.530991750,1,1
1.536537500,0,1
1.536834833,1,1
1.545726500,0,1
1.546021083,1,1
1.551560250,0,1
1.551858083,1,1
1.556562583,1,0
1.559599083,1,1
1.560730833,0,1
1.561031083,1,1
1.566582833,0,1
1.566876583,1,1
1.575772083,0,1
1.576069500,1,1
1.581610417,0,1
1.581909833,1,1
1.583086500,1,0
1.586216833,1,1
1.587999583,1,0
1.589577583,1,1
1.590779417,0,1
1.591078667,1,1
1.596622833,0,1
1.596918833,1,1
1.605798500,0,1
1.606095417,1,1
1.611631083,0,1
1.611926417,1,1
1.616672667,1,0
1.619660167,1,1
1.620791167,0,1
1.621090250,1,1
1.626633833,0,1
1.626929250,1,1
1.635808750,0,1
1.636108083,1,1
1.641643167,0,1
1.641937583,1,1
1.643139000,1,0
1.646251417,1,1
1.648024333,1,0
1.649600333,1,1
1.650800083,0,1
1.651097667,1,1
1.656639833,0,1
1.656932000,1,1
1.665810167,0,1
1.666103167,1,1
1.671638417,0,1
1.671931083,1,1
1.676661333,1,0
1.679680250,1,1
1.680805583,0,1
1.681102667,1,1
1.686647083,0,1
1.686943417,1,1
1.695825000,0,1
1.696119750,1,1
1.701657917,0,1
1.701951833,1,1
1.703199000,1,0
1.706252917,1,1
1.708040333,1,0
1.709620667,1,1
1.710815583,0,1
1.711110667,1,1
1.716648500,0,1
1.716942917,1,1
1.725810250,0,1
1.726105667,1,1
1.731629750,0,1
1.731931750,1,1
1.736626917,1,0
1.739681083,1,1
1.740814167,0,1
1.741111500,1,1
1.746663083,0,1
1.746957417,1,1
1.755849500,0,1
1.756147833,1,1
1.761689750,0,1
1.761988917,1,1
1.763203917,1,0
1.766296083,1,1
1.768075000,1,0
1.769652750,1,1
1.770862583,0,1
1.771159417,1,1
1.776703000,0,1
1.776996500,1,1
1.785869583,0,1
1.786169750,1,1
1.791715167,0,1
1.792004583,1,1
1.796677250,1,0
1.799758833,1,1
1.800884667,0,1
1.801182750,1,1
1.806728917,0,1
1.807022667,1,1
1.815912833,0,1
1.816210250,1,1
1.821754000,0,1
1.822051167,1,1
1.823280667,1,0
1.826385083,1,1
1.828164417,1,0
1.829739500,1,1
1.830943000,0,1
1.831238417,1,1
1.836786917,0,1
1.837081500,1,1
1.845975167,0,1
1.846269667,1,1
1.851823000,0,1
1.852113167,1,1
1.856855083,1,0
1.859868750,1,1
1.861004000,0,1
1.861298167,1,1
1.866841500,0,1
1.867141833,1,1
1.876033083,0,1
1.876330083,1,1
1.881876417,0,1
1.882173583,1,1
1.883414917,1,0
1.886496250,1,1
1.888278083,1,0
1.889862583,1,1
1.891056917,0,1
1.891353333,1,1
1.896894917,0,1
1.897192083,1,1
1.906079500,0,1
1.906375333,1,1
1.911921750,0,1
1.912216583,1,1
1.916940833,1,0
1.919959583,1,1
1.921100333,0,1
1.921394167,1,1
1.926940750,0,1
1.927236417,1,1
1.936136500,0,1
1.936431750,1,1
1.941985833,0,1
1.942278500,1,1
1.943522833,1,0
1.946590667,1,1
1.948372417,1,0
1.949954083,1,1
1.951157250,0,1
1.951455667,1,1
1.957002000,0,1
1.957294500,1,1
1.966187333,0,1
1.966483500,1,1
1.972031417,0,1
1.972327083,1,1
1.977042417,1,0
1.980081333,1,1
1.981220167,0,1
1.981515833,1,1
1.987072167,0,1
1.987367417,1,1
1.996290667,0,1
1.996584917,1,1
2.002142583,0,1
2.002441500,1,1
2.003680083,1,0
2.006779333,1,1
2.008550500,1,0
2.010129750,1,1
2.011334667,0,1
2.011630500,1,1
2.017184417,0,1
2.017478833,1,1
2.026383917,0,1
2.026679583,1,1
2.032230333,0,1
2.032528250,1,1
2.037231250,1,0
2.040296167,1,1
2.041415083,0,1
2.041712667,1,1
2.047269833,0,1
2.047563167,1,1
2.056473500,0,1
2.056770333,1,1
2.062325250,0,1
2.062621667,1,1
2.063873333,1,0
2.066948833,1,1
2.068735250,1,0
2.070316583,1,1
2.071508750,0,1
2.071807583,1,1
2.077357750,0,1
2.077652583,1,1
2.086551083,0,1
2.086847583,1,1
2.092397833,0,1
2.092693333,1,1
2.097475000,1,0
2.100437083,1,1
2.101569000,0,1
2.101871333,1,1
2.107426083,0,1
2.107716500,1,1
2.116608500,0,1
2.116909917,1,1
2.122457583,0,1
2.122753417,1,1
2.124018417,1,0
2.127071083,1,1
2.128846583,1,0
2.130425750,1,1
2.131636917,0,1
2.131929417,1,1
2.137475500,0,1
2.137770750,1,1
2.146678583,0,1
2.146975167,1,1
2.152529000,0,1
2.152827250,1,1
2.157558250,1,0
2.160599083,1,1
2.161737083,0,1
2.162033583,1,1
2.167607167,0,1
2.167894667,1,1
2.176821750,0,1
2.177120167,1,1
2.182685833,0,1
2.182983583,1,1
2.184197333,1,0
2.187328333,1,1
2.189098917,1,0
2.190689333,1,1
2.191887250,0,1
2.192184917,1,1
2.197741667,0,1
2.198041000,1,1
2.206955667,0,1
2.207255417,1,1
2.212819000,0,1
2.213110833,1,1
2.217829667,1,0
2.220883750,1,1
2.222016000,0,1
2.222313167,1,1
2.227879250,0,1
2.228170833,1,1
2.237097250,0,1
2.237394583,1,1
2.242963833,0,1
2.243256833,1,1
2.244476250,1,0
2.247582750,1,1
2.249371333,1,0
2.250964667,1,1
2.252162833,0,1
2.252460750,1,1
2.258019000,0,1
2.258318917,1,1
2.267240833,0,1
2.267535833,1,1
2.273097000,0,1
2.273394417,1,1
2.278117167,1,0
2.281173167,1,1
2.282305667,0,1
2.282598500,1,1
2.288158667,0,1
2.288459583,1,1
2.297389500,0,1
2.297689250,1,1
2.303254917,0,1
2.303553167,1,1
2.304743250,1,0
2.307880833,1,1
