Time [s],crank,cam
5.090416000,1,1
5.097626000,0,1
5.098014000,1,1
5.099376000,1,0
5.103720500,1,1
5.105996500,1,0
5.108120000,1,1
5.109704500,0,1
5.110094500,1,1
5.117362500,0,1
5.117753000,1,1
5.129292500,0,1
5.129667000,1,1
5.136693500,0,1
5.136798000,1,1
5.136798500,0,1
5.137068500,1,1
5.142796500,1,0
5.146827000,1,1
5.148226500,0,1
5.148594000,1,1
5.155408000,0,1
5.155781000,1,1
5.166456000,0,1
5.166804500,1,1
5.173320500,0,1
5.173678500,1,1
5.174953000,1,0
5.178824500,1,1
5.180838000,1,0
5.182639500,1,1
5.183992000,0,1
5.184326500,1,1
5.190648500,0,1
5.190989000,1,1
5.201009000,0,1
5.201336000,1,1
5.207477000,0,1
5.207806500,1,1
5.212872500,1,0
5.216342500,1,1
5.217531000,0,1
5.217848000,1,1
5.223832000,0,1
5.224148500,1,1
5.233573500,0,1
5.233888500,1,1
5.239693000,0,1
5.240005000,1,1
5.241248000,1,0
5.244546500,1,1
5.246349500,1,0
5.247974000,1,1
5.249164000,0,1
5.249469500,1,1
5.255129000,0,1
5.255429500,1,1
5.264360000,0,1
5.264656000,1,1
5.270166500,0,1
5.270460000,1,1
5.274988500,1,0
5.278108000,1,1
5.279191500,0,1
5.279479000,1,1
5.284871500,0,1
5.285156500,1,1
5.293707500,0,1
5.293988500,1,1
5.299266000,0,1
5.299548000,1,1
5.300638500,1,0
5.303658000,1,1
5.305318500,1,0
5.306824000,1,1
5.307930500,0,1
5.308209500,1,1
5.313390000,0,1
5.313669000,1,1
5.321890500,0,1
5.322166000,1,1
5.327254000,0,1
5.327523500,1,1
5.331771000,1,0
5.334578500,1,1
5.335594000,0,1
5.335861500,1,1
5.340858000,0,1
5.341123000,1,1
5.349064500,0,1
5.349326000,1,1
5.354237000,0,1
5.354501500,1,1
5.355513500,1,0
5.358336000,1,1
5.359880000,1,0
5.361298500,1,1
5.362326500,0,1
5.362582500,1,1
5.367424000,0,1
5.367681500,1,1
5.375387000,0,1
5.375640500,1,1
5.380414500,0,1
5.380666500,1,1
5.384674000,1,0
5.387316000,1,1
5.388260000,0,1
5.388509000,1,1
5.393217000,0,1
5.393465500,1,1
5.400959000,0,1
5.401204500,1,1
5.405846500,0,1
5.406091000,1,1
5.407070000,1,0
5.409718000,1,1
5.411182000,1,0
5.412513500,1,1
5.413471000,0,1
5.413714000,1,1
5.418289000,0,1
5.418531000,1,1
5.425820500,0,1
5.426063500,1,1
5.430583500,0,1
5.430823000,1,1
5.434555000,1,0
5.437117000,1,1
5.438015500,0,1
5.438250000,1,1
5.442716000,0,1
5.442951000,1,1
5.450066000,0,1
5.450299000,1,1
5.454706000,0,1
5.454941500,1,1
5.455845000,1,0
5.458378000,1,1
5.459771000,1,0
5.461041000,1,1
5.461964000,0,1
5.462193000,1,1
5.466553500,0,1
5.466785500,1,1
5.473735500,0,1
5.473963500,1,1
5.478275500,0,1
5.478504000,1,1
5.482034500,1,0
5.484507500,1,1
5.485366000,0,1
5.485594500,1,1
5.489862000,0,1
5.490088500,1,1
5.496897500,0,1
5.497119000,1,1
5.501346500,0,1
5.501567500,1,1
5.502444500,1,0
5.504858000,1,1
5.506191500,1,0
5.507419500,1,1
5.508298000,0,1
5.508521500,1,1
5.512706000,0,1
5.512927500,1,1
5.519600000,0,1
5.519822500,1,1
5.523969000,0,1
5.524188500,1,1
5.527591500,1,0
5.529989500,1,1
5.530796000,0,1
5.531016500,1,1
5.535128000,0,1
5.535345000,1,1
5.541900000,0,1
5.542119000,1,1
5.546196500,0,1
5.546408500,1,1
5.547265000,1,0
5.549592000,1,1
5.550885500,1,0
5.552063500,1,1
5.552909500,0,1
5.553121500,1,1
5.557166500,0,1
5.557378000,1,1
5.563828000,0,1
5.564042500,1,1
5.568055500,0,1
5.568267500,1,1
5.571521000,1,0
5.573872500,1,1
5.574659500,0,1
5.574870500,1,1
5.578855000,0,1
5.579064500,1,1
5.585423000,0,1
5.585633500,1,1
5.589588000,0,1
5.589794500,1,1
5.590613000,1,0
5.592870000,1,1
5.594130500,1,0
5.595275500,1,1
5.596100500,0,1
5.596308500,1,1
5.600234500,0,1
5.600442500,1,1
5.606717500,0,1
5.606921500,1,1
5.610825000,0,1
5.611032000,1,1
5.614249000,1,0
5.616480000,1,1
5.617258500,0,1
5.617462000,1,1
5.621336500,0,1
5.621543500,1,1
5.627740500,0,1
5.627943500,1,1
5.631796500,0,1
5.632001500,1,1
5.632786500,1,0
5.634993000,1,1
5.636229500,1,0
5.637354000,1,1
5.638153000,0,1
5.638357000,1,1
5.642187500,0,1
5.642392000,1,1
5.648520000,0,1
5.648720500,1,1
5.652532500,0,1
5.652736000,1,1
5.655876000,1,0
5.658063500,1,1
5.658819500,0,1
5.659018500,1,1
5.662815000,0,1
5.663012000,1,1
5.669076000,0,1
5.669277500,1,1
5.673056000,0,1
5.673251000,1,1
5.674004500,1,0
5.676192000,1,1
5.677397500,1,0
5.678503000,1,1
5.679276500,0,1
5.679473500,1,1
5.683231000,0,1
5.683427500,1,1
5.689431000,0,1
5.689630000,1,1
5.693369000,0,1
5.693566500,1,1
5.696650000,1,0
5.698799500,1,1
5.699534000,0,1
5.699729500,1,1
5.703447000,0,1
5.703645000,1,1
5.709597500,0,1
5.709793500,1,1
5.713499500,0,1
5.713694000,1,1
5.714476500,1,0
5.716571500,1,1
5.717757500,1,0
5.718850500,1,1
5.719613000,0,1
5.719805500,1,1
5.723491000,0,1
5.723689500,1,1
5.729590500,0,1
5.729785500,1,1
5.733459000,0,1
5.733655000,1,1
5.736633000,1,0
5.738786000,1,1
5.739519500,0,1
5.739713000,1,1
5.743371500,0,1
5.743563000,1,1
5.749422500,0,1
5.749615000,1,1
5.753253500,0,1
5.753451000,1,1
5.754187000,1,0
5.756275500,1,1
5.757451000,1,0
5.758525000,1,1
5.759273000,0,1
5.759465500,1,1
5.763097000,0,1
5.763288500,1,1
5.769102000,0,1
5.769294000,1,1
5.772908000,0,1
5.773103000,1,1
5.776104000,1,0
5.778160000,1,1
5.778883500,0,1
5.779074500,1,1
5.782680500,0,1
5.782869500,1,1
5.788647000,0,1
5.788837500,1,1
5.792432000,0,1
5.792619000,1,1
5.793375500,1,0
5.795409000,1,1
5.796565000,1,0
5.797632500,1,1
5.798366000,0,1
5.798555000,1,1
5.802137000,0,1
5.802327000,1,1
5.808068000,0,1
5.808257000,1,1
5.811828500,0,1
5.812016000,1,1
5.814944000,1,0
5.817022500,1,1
5.817728000,0,1
5.817915500,1,1
5.821474500,0,1
5.821664000,1,1
5.827374000,0,1
5.827561500,1,1
5.831113500,0,1
5.831297500,1,1
5.832037000,1,0
5.834048000,1,1
5.835203000,1,0
5.836247000,1,1
5.836979500,0,1
5.837165500,1,1
5.840712000,0,1
5.840897000,1,1
5.846572500,0,1
5.846761000,1,1
5.850296000,0,1
5.850481000,1,1
5.853361500,1,0
5.855435500,1,1
5.856135500,0,1
5.856323500,1,1
5.859849500,0,1
5.860036500,1,1
5.865689500,0,1
5.865876000,1,1
5.869399500,0,1
5.869578500,1,1
5.870274000,1,0
5.872304500,1,1
5.873440000,1,0
5.874483500,1,1
5.875211500,0,1
5.875395500,1,1
5.878908000,0,1
5.879095000,1,1
5.884722500,0,1
5.884906500,1,1
5.888410500,0,1
5.888595500,1,1
5.891408500,1,0
5.893503500,1,1
5.894199000,0,1
5.894388500,1,1
5.897887000,0,1
5.898071500,1,1
5.903680500,0,1
5.903865000,1,1
5.907358000,0,1
5.907539500,1,1
5.908261500,1,0
5.910250500,1,1
5.911376500,1,0
5.912417000,1,1
5.913128500,0,1
5.913314000,1,1
5.916802000,0,1
5.916986500,1,1
5.922574000,0,1
5.922757000,1,1
5.926237500,0,1
5.926422000,1,1
5.929245500,1,0
5.931308500,1,1
5.931996000,0,1
5.932178500,1,1
5.935657500,0,1
5.935837500,1,1
5.941408500,0,1
5.941596000,1,1
5.945068000,0,1
5.945249000,1,1
5.945995000,1,0
5.947942500,1,1
5.949060500,1,0
5.950097500,1,1
5.950809500,0,1
5.950991500,1,1
5.954465000,0,1
5.954643500,1,1
5.960205500,0,1
5.960385000,1,1
5.963856000,0,1
5.964033000,1,1
5.966827500,1,0
5.968888000,1,1
5.969576500,0,1
5.969763000,1,1
5.973222000,0,1
5.973406000,1,1
5.978954500,0,1
5.979138000,1,1
5.982593500,0,1
5.982777500,1,1
5.983436000,1,0
5.985448500,1,1
5.986575500,1,0
5.987599500,1,1
5.988312500,0,1
5.988496000,1,1
5.991951500,0,1
5.992133500,1,1
5.997667500,0,1
5.997853000,1,1
6.001306500,0,1
6.001487500,1,1
6.004288500,1,0
6.006326000,1,1
6.007018500,0,1
6.007199500,1,1
6.010651000,0,1
6.010830500,1,1
6.016364500,0,1
6.016546500,1,1
6.019994500,0,1
6.020177000,1,1
6.020887500,1,0
6.022839500,1,1
6.023963000,1,0
6.024994500,1,1
6.025698500,0,1
6.025880000,1,1
6.029327000,0,1
6.029509500,1,1
6.035033000,0,1
6.035216500,1,1
6.038660500,0,1
6.038843500,1,1
6.041649000,1,0
6.043679500,1,1
6.044361000,0,1
6.044543500,1,1
6.047987500,0,1
6.048168000,1,1
6.053691500,0,1
6.053875000,1,1
6.057322000,0,1
6.057501500,1,1
6.058195000,1,0
6.060165500,1,1
6.061283000,1,0
6.062312500,1,1
6.063018000,0,1
6.063199000,1,1
6.066646500,0,1
6.066823500,1,1
6.072346500,0,1
6.072527500,1,1
6.075973500,0,1
6.076151500,1,1
6.078935500,1,0
6.080987000,1,1
6.081668500,0,1
6.081850500,1,1
6.085296000,0,1
6.085474500,1,1
6.090999500,0,1
6.091182500,1,1
6.094628500,0,1
6.094809000,1,1
6.095514000,1,0
6.097468500,1,1
6.098584000,1,0
6.099617500,1,1
6.100324000,0,1
6.100506000,1,1
6.103952500,0,1
6.104132000,1,1
6.109656500,0,1
6.109838000,1,1
6.113284000,0,1
6.113465500,1,1
6.116281000,1,0
6.118299000,1,1
6.118988500,0,1
6.119173000,1,1
6.122625500,0,1
6.122804000,1,1
6.128339500,0,1
6.128521000,1,1
6.131973000,0,1
6.132153000,1,1
6.132864000,1,0
6.134827500,1,1
6.135943000,1,0
6.136967500,1,1
6.137677000,0,1
6.137863000,1,1
6.141315500,0,1
6.141496500,1,1
6.147033500,0,1
6.147216000,1,1
6.150672000,0,1
6.150853500,1,1
6.153630500,1,0
6.155704000,1,1
6.156385000,0,1
6.156570500,1,1
6.160027000,0,1
6.160208000,1,1
6.165749500,0,1
6.165935500,1,1
6.169394500,0,1
6.169576500,1,1
6.170286000,1,0
6.172259000,1,1
6.173376500,1,0
6.174409500,1,1
6.175118000,0,1
6.175300500,1,1
6.178761500,0,1
6.178943000,1,1
6.184498000,0,1
6.184680000,1,1
6.188145000,0,1
6.188328000,1,1
6.191167500,1,0
6.193184000,1,1
6.193881500,0,1
6.194063500,1,1
6.197533000,0,1
6.197713000,1,1
6.203279500,0,1
6.203463000,1,1
6.206935500,0,1
6.207117000,1,1
6.207819000,1,0
6.209800500,1,1
6.210926000,1,0
6.211964500,1,1
6.212679000,0,1
6.212862500,1,1
6.216333000,0,1
6.216519500,1,1
6.222094000,0,1
6.222278000,1,1
6.225760500,0,1
6.225941000,1,1
6.228776000,1,0
6.230816000,1,1
6.231515000,0,1
6.231700500,1,1
6.235183500,0,1
6.235364500,1,1
6.240953000,0,1
6.241139500,1,1
6.244629000,0,1
6.244810500,1,1
6.245529500,1,0
6.247501500,1,1
6.248636500,1,0
6.249676000,1,1
6.250398500,0,1
6.250583000,1,1
6.254075000,0,1
6.254257000,1,1
6.259857500,0,1
6.260045500,1,1
6.263542500,0,1
6.263727500,1,1
6.266598000,1,0
6.268633500,1,1
6.269334500,0,1
6.269519500,1,1
6.273028000,0,1
6.273208000,1,1
6.278835000,0,1
6.279020500,1,1
6.282533500,0,1
6.282716500,1,1
6.283481000,1,0
6.285439000,1,1
6.286574000,1,0
6.287619000,1,1
6.288343500,0,1
6.288529500,1,1
6.292045000,0,1
6.292231000,1,1
6.297884500,0,1
6.298070500,1,1
6.301606000,0,1
6.301785500,1,1
6.304674500,1,0
6.306726500,1,1
6.307441500,0,1
6.307627000,1,1
6.311159000,0,1
6.311347000,1,1
6.317024500,0,1
6.317214500,1,1
6.320757500,0,1
6.320944000,1,1
6.321660000,1,0
6.323680500,1,1
6.324829000,1,0
6.325890000,1,1
6.326628500,0,1
6.326819500,1,1
6.330379000,0,1
6.330567000,1,1
6.336283000,0,1
6.336472000,1,1
6.340039000,0,1
6.340226000,1,1
6.343145500,1,0
6.345215500,1,1
6.345942500,0,1
6.346130000,1,1
6.349706000,0,1
6.349893000,1,1
6.355632500,0,1
6.355823000,1,1
6.359405000,0,1
6.359592000,1,1
6.360332500,1,0
6.362361500,1,1
6.363519000,1,0
6.364584000,1,1
6.365332000,0,1
6.365521000,1,1
6.369114000,0,1
6.369300500,1,1
6.375067500,0,1
6.375257500,1,1
6.378856500,0,1
6.379045000,1,1
6.382010500,1,0
6.384095000,1,1
6.384810500,0,1
6.385002500,1,1
6.388609500,0,1
6.388799500,1,1
6.394595500,0,1
6.394786000,1,1
6.398400000,0,1
6.398590500,1,1
6.399288000,1,0
6.401400500,1,1
6.402561500,1,0
6.403637500,1,1
6.404382500,0,1
6.404578500,1,1
6.408208000,0,1
6.408394000,1,1
6.414219000,0,1
6.414410500,1,1
6.418046500,0,1
6.418237000,1,1
6.421236000,1,0
6.423335500,1,1
6.424064500,0,1
6.424258500,1,1
6.427905500,0,1
6.428097500,1,1
6.433950000,0,1
6.434144500,1,1
6.437796500,0,1
6.437989000,1,1
6.438713000,1,0
6.440816500,1,1
6.441996000,1,0
6.443084500,1,1
6.443847500,0,1
6.444040500,1,1
6.447706000,0,1
6.447897000,1,1
6.453776500,0,1
6.453972500,1,1
6.457640500,0,1
6.457835000,1,1
6.460829500,1,0
6.462978000,1,1
6.463728000,0,1
6.463920500,1,1
6.467606500,0,1
6.467798000,1,1
6.473712500,0,1
6.473907000,1,1
6.477594000,0,1
6.477790000,1,1
6.478560500,1,0
6.480651500,1,1
6.481837500,1,0
6.482931000,1,1
6.483708500,0,1
6.483904500,1,1
6.487607000,0,1
6.487801000,1,1
6.493745500,0,1
6.493942500,1,1
6.497654000,0,1
6.497848500,1,1
6.500876000,1,0
6.503054000,1,1
6.503810500,0,1
6.504005000,1,1
6.507734000,0,1
6.507930500,1,1
6.513921500,0,1
6.514117500,1,1
6.517855500,0,1
6.518054000,1,1
6.518844000,1,0
6.520961000,1,1
6.522163500,1,0
6.523273000,1,1
6.524055500,0,1
6.524254500,1,1
6.528010000,0,1
6.528205500,1,1
6.534232000,0,1
6.534429500,1,1
6.538189000,0,1
6.538390000,1,1
6.541468000,1,0
6.543673500,1,1
6.544426000,0,1
6.544626000,1,1
6.548399000,0,1
6.548599000,1,1
6.554652000,0,1
6.554857500,1,1
6.558638000,0,1
6.558835500,1,1
6.559624500,1,0
6.561760000,1,1
6.562983500,1,0
6.564107000,1,1
6.564900500,0,1
6.565103000,1,1
6.568897500,0,1
6.569096000,1,1
6.575186000,0,1
6.575385000,1,1
6.579191000,0,1
6.579387500,1,1
6.582529500,1,0
6.584714500,1,1
6.585481000,0,1
6.585684000,1,1
6.589498000,0,1
6.589695000,1,1
6.595815000,0,1
6.596019500,1,1
6.599843500,0,1
6.600041000,1,1
6.600796500,1,0
6.602995500,1,1
6.604224000,1,0
6.605359500,1,1
6.606165500,0,1
6.606372500,1,1
6.610208000,0,1
6.610406500,1,1
6.616558000,0,1
6.616763500,1,1
6.620605000,0,1
6.620808000,1,1
6.623961000,1,0
6.626194500,1,1
6.626976000,0,1
6.627177500,1,1
6.631037000,0,1
6.631237000,1,1
6.637427000,0,1
6.637632500,1,1
6.641492500,0,1
6.641699000,1,1
6.642511500,1,0
6.644702500,1,1
6.645944000,1,0
6.647090500,1,1
6.647897500,0,1
6.648103000,1,1
6.651980000,0,1
6.652183000,1,1
6.658405500,0,1
6.658610000,1,1
6.662494500,0,1
6.662700000,1,1
6.665888000,1,0
6.668150000,1,1
6.668929500,0,1
6.669138500,1,1
6.673038000,0,1
6.673241000,1,1
6.679492500,0,1
6.679699500,1,1
6.683601000,0,1
6.683808000,1,1
6.684648500,1,0
6.686836500,1,1
6.688091000,1,0
6.689247000,1,1
6.690070000,0,1
6.690276000,1,1
6.694191000,0,1
6.694397500,1,1
6.700681500,0,1
6.700889500,1,1
6.704817000,0,1
6.705021500,1,1
6.708273500,1,0
6.710525000,1,1
6.711312500,0,1
6.711521000,1,1
6.715456500,0,1
6.715661000,1,1
6.721976000,0,1
6.722184500,1,1
6.726127000,0,1
6.726333500,1,1
6.727133500,1,0
6.729392500,1,1
6.730647500,1,0
6.731810500,1,1
6.732652000,0,1
6.732866000,1,1
6.736824500,0,1
6.737028500,1,1
6.743373000,0,1
6.743583000,1,1
6.747545000,0,1
6.747754500,1,1
6.751035500,1,0
6.753312000,1,1
6.754113500,0,1
6.754324500,1,1
6.758299000,0,1
6.758510000,1,1
6.764891500,0,1
6.765102000,1,1
6.769086500,0,1
6.769296000,1,1
6.770172000,1,0
6.772403000,1,1
6.773668000,1,0
6.774851000,1,1
6.775694000,0,1
6.775903000,1,1
6.779902500,0,1
6.780113500,1,1
6.786533500,0,1
6.786746000,1,1
6.790760500,0,1
6.790968000,1,1
6.794305000,1,0
6.796596000,1,1
6.797396000,0,1
6.797608500,1,1
6.801627500,0,1
6.801838000,1,1
6.808286000,0,1
6.808501500,1,1
6.812527000,0,1
6.812739500,1,1
6.813602500,1,0
6.815874500,1,1
6.817160000,1,0
6.818341500,1,1
6.819195500,0,1
6.819408000,1,1
6.823440500,0,1
6.823654500,1,1
6.830134000,0,1
6.830351500,1,1
6.834399000,0,1
6.834613500,1,1
6.837958000,1,0
6.840286500,1,1
6.841100500,0,1
6.841314000,1,1
6.845373500,0,1
6.845583000,1,1
6.852094500,0,1
6.852309000,1,1
6.856374500,0,1
6.856587000,1,1
6.857395500,1,0
6.859741500,1,1
6.861031500,1,0
6.862229000,1,1
6.863104500,0,1
6.863320000,1,1
6.867396000,0,1
6.867609500,1,1
6.874153500,0,1
6.874368500,1,1
6.878450000,0,1
6.878669000,1,1
6.882037500,1,0
6.884386000,1,1
6.885211500,0,1
6.885429000,1,1
6.889522500,0,1
6.889737000,1,1
6.896311500,0,1
6.896524000,1,1
6.900625000,0,1
6.900841000,1,1
6.901682500,1,0
6.904015000,1,1
6.905325500,1,0
6.906538500,1,1
6.907415000,0,1
6.907632000,1,1
6.911744000,0,1
6.911959500,1,1
6.918558000,0,1
6.918778000,1,1
6.922898500,0,1
6.923114000,1,1
6.926535000,1,0
6.928887000,1,1
6.929716000,0,1
6.929935500,1,1
6.934064500,0,1
6.934282500,1,1
6.940910000,0,1
6.941132500,1,1
6.945268000,0,1
6.945487500,1,1
6.946385000,1,0
6.948698500,1,1
6.950015000,1,0
6.951236000,1,1
6.952115500,0,1
6.952336500,1,1
6.956485000,0,1
6.956702000,1,1
6.963358000,0,1
6.963577500,1,1
6.967730000,0,1
6.967951000,1,1
6.971362500,1,0
6.973766500,1,1
6.974605000,0,1
6.974826500,1,1
6.978992500,0,1
6.979210000,1,1
6.985894500,0,1
6.986115500,1,1
6.990283500,0,1
6.990504500,1,1
6.991407500,1,0
6.993726500,1,1
6.995058500,1,0
6.996275500,1,1
6.997189000,0,1
6.997409000,1,1
7.001591000,0,1
7.001810500,1,1
7.008522500,0,1
7.008742500,1,1
7.012928500,0,1
7.013148500,1,1
7.016609500,1,0
7.019012500,1,1
7.019859000,0,1
7.020082000,1,1
7.024278500,0,1
7.024501500,1,1
7.031236000,0,1
7.031462000,1,1
7.035664500,0,1
7.035886000,1,1
7.036757000,1,0
7.039148000,1,1
7.040484000,1,0
7.041717500,1,1
7.042629500,0,1
7.042852000,1,1
7.047069000,0,1
7.047293500,1,1
7.054062500,0,1
7.054285000,1,1
7.058506000,0,1
7.058730000,1,1
7.062253500,1,0
7.064657500,1,1
7.065501000,0,1
7.065723500,1,1
7.069956500,0,1
7.070181500,1,1
7.076971000,0,1
7.077198500,1,1
7.081436000,0,1
7.081660000,1,1
7.082551000,1,0
7.084964000,1,1
7.086303000,1,0
7.087556000,1,1
7.088454000,0,1
7.088679000,1,1
7.092928500,0,1
7.093153000,1,1
7.099966500,0,1
7.100194500,1,1
7.104444000,0,1
7.104671500,1,1
7.108185000,1,0
7.110641500,1,1
7.111486500,0,1
7.111712500,1,1
7.115979500,0,1
7.116202000,1,1
7.123042000,0,1
7.123269500,1,1
7.127534000,0,1
7.127762500,1,1
7.128648000,1,0
7.131069500,1,1
7.132433500,1,0
7.133685500,1,1
7.134603000,0,1
7.134834000,1,1
7.139113500,0,1
7.139338500,1,1
7.146195500,0,1
7.146427500,1,1
7.150709500,0,1
7.150938000,1,1
7.154516000,1,0
7.156931500,1,1
7.157807000,0,1
7.158033000,1,1
7.162326500,0,1
7.162553500,1,1
7.169442000,0,1
7.169670000,1,1
7.173972000,0,1
7.174196000,1,1
7.175096500,1,0
7.177534000,1,1
7.178903000,1,0
7.180166000,1,1
7.181088500,0,1
7.181319500,1,1
7.185630500,0,1
7.185856000,1,1
7.192764000,0,1
7.192997500,1,1
7.197313500,0,1
7.197540500,1,1
7.201136000,1,0
7.203601000,1,1
7.204458500,0,1
7.204689500,1,1
7.209015000,0,1
7.209243000,1,1
7.216182500,0,1
7.216413000,1,1
7.220744000,0,1
7.220972500,1,1
7.221895000,1,0
7.222582000,1,1
7.222582500,1,0
7.224347000,1,1
7.225723500,1,0
7.226999000,1,1
7.227918000,0,1
7.228149500,1,1
7.232494000,0,1
7.232720500,1,1
7.239688500,0,1
7.239917500,1,1
7.244268000,0,1
7.244497000,1,1
7.248066000,1,0
7.250587000,1,1
7.251462500,0,1
7.251693000,1,1
7.256047000,0,1
7.256279000,1,1
7.263271000,0,1
7.263502500,1,1
7.267871500,0,1
7.268096000,1,1
7.268981000,1,0
7.271492500,1,1
7.272873500,1,0
7.274148000,1,1
7.275083500,0,1
7.275320500,1,1
7.279691500,0,1
7.279924000,1,1
7.286933500,0,1
7.287167000,1,1
7.291545500,0,1
7.291775000,1,1
7.295402500,1,0
7.297896000,1,1
7.298794500,0,1
7.299026000,1,1
7.303414000,0,1
7.303645500,1,1
7.310685000,0,1
7.310917000,1,1
7.315312000,0,1
7.315541500,1,1
7.316463000,1,0
7.318953000,1,1
7.320351000,1,0
7.321646500,1,1
7.322579500,0,1
7.322818000,1,1
7.327223000,0,1
7.327454000,1,1
7.334513000,0,1
7.334748500,1,1
