Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.577587750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.580523000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.583460750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.586414250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.589415000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.592354750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.595328750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.598352000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.601399000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.604401000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.607377250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.610390000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.613353250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.616267750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.619143000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.621968250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.624752000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.627420250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.630000500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.632478500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.634848750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.637100250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.639297500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.641405250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.643452750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.645436500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.647408000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.649305000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.651187750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651521250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651521500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651523500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651523750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651524000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651524250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651525500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651525750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651526000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651526250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651526500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651526750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651527000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651527250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651527500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651527750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651528000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651528250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651528500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651528750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651529000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651529250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651529500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651529750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651530000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651530250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651530500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651530750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651531000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651531250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651531500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651531750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651532000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651532250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651533250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651533500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651533750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651534000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651534250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651534500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651534750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651535250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651535500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651535750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651536000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651536250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651536500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651536750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651537000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651537250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651537750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651538000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651538250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651538500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651539000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651539250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651539500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651539750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651540250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651540500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651541000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651541500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651542250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651542500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651542750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651543500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651543750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651544000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651544250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651544750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651545000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651545750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651546000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651546500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651547000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651547750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651548000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651549000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651549250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651549500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651549750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651550250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651550750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651552000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651552750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651553750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651554000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651554750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651555250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651556250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651556750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651558250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651558500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651559750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651560000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651561750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651562250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651562750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651563000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651564500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651564750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651565250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651565500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651567500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651567750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651591750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651592250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651592500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651592750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.651599250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.651599500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.653015000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.654867250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.656662750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.658475000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.660256000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.662066500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.663858000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.665683500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.667480250000000, 0, 0, 1, 1, 1, 1, 1, 1
0.669337750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.671163500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.673032750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.674896000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.676814750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.678720750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.680686000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.682644000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.684669250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.686709000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.688815750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.690959250000000, 0, 0, 1, 1, 1, 1, 1, 1
0.693178000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.695395000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.697610250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.699682500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.701729250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.703764250000000, 0, 0, 1, 1, 1, 1, 1, 1
0.705933750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.708179250000000, 0, 0, 1, 1, 1, 1, 1, 1
0.710459750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.712598250000000, 0, 0, 1, 1, 1, 1, 1, 1
0.714672750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.716743750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.718952250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.721233750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.723553500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.725774000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.728000000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.730276000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.732672500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.735052750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.737429000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.739764750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.742153000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.744529000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.746933250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.749277500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751154000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751154250000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751155250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751155500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751156500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751157250000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751157750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751158000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751158250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751158750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751159000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751159250000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751159750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751160000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751160250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751160500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751161000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751161250000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751162250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751162500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751162750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751163000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751163500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751163750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751164250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751164750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751165500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751165750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751166250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751166500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751166750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751167000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751167250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751167500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751167750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751168000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751168500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751168750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751169000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751169250000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751169750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751170000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751170500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751170750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751171000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751171250000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751171500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751171750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751172750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751173000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751173250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751173500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751173750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751174000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751174250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751174500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751174750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751175000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751175250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751175500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751175750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751176000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751176500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751176750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751177000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751177250000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751177500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751177750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751178250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751178500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751178750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751179000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751179250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751179500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751179750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751180000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751180250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751180500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751181000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751181250000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751181500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751181750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751182000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751182250000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751182500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751182750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751183000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751183250000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751183500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751183750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751184000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751184250000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751184500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751184750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751185000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751185250000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751186000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751186500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751186750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751187000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751187250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751187500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751187750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751188000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751188250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751188500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751188750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751189000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751189250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751189500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751189750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751190000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751190250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751190500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751190750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751191000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751191250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751191500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751191750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751192000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751192250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751192500000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751192750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751193000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751193500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751193750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751194000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751196000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751196250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751198250000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751198750000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751202000000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751202250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751202750000000, 0, 0, 1, 1, 1, 1, 1, 1
0.751203000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.751605000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.753828250000000, 1, 0, 1, 1, 1, 1, 1, 1
0.756026250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.758111500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.760165000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.762103000000000, 1, 0, 1, 1, 1, 1, 1, 1
0.764012500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.765838500000000, 1, 0, 1, 1, 1, 1, 1, 1
0.767626000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.769339250000000, 1, 0, 1, 1, 1, 1, 1, 1
