Time[s], Channel 0
0.000000000000000, 1
0.000063000000000, 0
0.000176500000000, 1
0.000392500000000, 0
0.000606000000000, 1
0.001219000000000, 0
0.001429000000000, 1
0.001545500000000, 0
0.002256000000000, 1
0.002371500000000, 0
0.002485000000000, 1
0.002600000000000, 0
0.002712500000000, 1
0.002828500000000, 0
0.003043500000000, 1
0.003558500000000, 0
0.003673000000000, 1
0.004088500000000, 0
0.004402500000000, 1
0.004518000000000, 0
0.004733500000000, 1
0.004849000000000, 0
0.005363000000000, 1
0.005478500000000, 0
0.005993000000000, 1
0.006108000000000, 0
0.006223500000000, 1
0.006439500000000, 0
0.006654500000000, 1
0.006969500000000, 0
0.007084500000000, 1
0.007699000000000, 0
0.007909000000000, 1
0.008024500000000, 0
0.008733500000000, 1
0.008848500000000, 0
0.008962000000000, 1
0.009077500000000, 0
0.009193000000000, 1
0.009308500000000, 0
0.009424000000000, 1
0.009540000000000, 0
0.009755000000000, 1
0.009970500000000, 0
0.010085500000000, 1
0.010201500000000, 0
0.010416500000000, 1
0.010532000000000, 0
0.010647500000000, 1
0.010763000000000, 0
0.010978500000000, 1
0.011094000000000, 0
0.011608500000000, 1
0.011723500000000, 0
0.012238000000000, 1
0.012353000000000, 0
0.012867500000000, 1
0.012983000000000, 0
0.013497500000000, 1
0.013812500000000, 0
0.014326500000000, 1
0.014542000000000, 0
0.014657000000000, 1
0.015271000000000, 0
0.015482500000000, 1
0.015599500000000, 0
0.016310500000000, 1
0.016531000000000, 0
0.016646000000000, 1
0.016767000000000, 0
0.016983000000000, 1
0.017103000000000, 0
0.017420000000000, 1
0.017641000000000, 0
0.017957000000000, 1
0.018077000000000, 0
0.018393500000000, 1
0.018513500000000, 0
0.019030500000000, 1
0.019151500000000, 0
0.019667500000000, 1
0.019789000000000, 0
0.020004500000000, 1
0.020125000000000, 0
0.020441000000000, 1
0.020561500000000, 0
0.020677000000000, 1
0.021199500000000, 0
0.021414500000000, 1
0.021736000000000, 0
0.021851000000000, 1
0.021972000000000, 0
0.022087500000000, 1
0.022709500000000, 0
0.022923000000000, 1
0.023039000000000, 0
0.023751000000000, 1
0.023869000000000, 0
0.023985500000000, 1
0.024100000000000, 0
0.024415000000000, 1
0.024533500000000, 0
0.024749000000000, 1
0.025265000000000, 0
0.025381500000000, 1
0.025599000000000, 0
0.025715000000000, 1
0.025829500000000, 0
0.025942000000000, 1
0.026060000000000, 0
0.026172500000000, 1
0.026287000000000, 0
0.026399500000000, 1
0.026713000000000, 0
0.026828500000000, 1
0.026943000000000, 0
0.027155000000000, 1
0.027273000000000, 0
0.027485000000000, 1
0.027603000000000, 0
0.028113500000000, 1
0.028231000000000, 0
0.028642500000000, 1
0.028860500000000, 0
0.028976000000000, 1
0.029190500000000, 0
0.029406000000000, 1
0.030018000000000, 0
0.030227500000000, 1
0.030343500000000, 0
0.031051000000000, 1
0.031168500000000, 0
0.031281000000000, 1
0.031500500000000, 0
0.031716500000000, 1
0.031836500000000, 0
0.032053000000000, 1
0.032575000000000, 0
0.032689500000000, 1
0.032911000000000, 0
0.033126500000000, 1
0.033247500000000, 0
0.033764000000000, 1
0.033884000000000, 0
0.034000000000000, 1
0.034120500000000, 0
0.034637500000000, 1
0.034757500000000, 0
0.035174500000000, 1
0.035294500000000, 0
0.035811000000000, 1
0.036132500000000, 0
0.036248000000000, 1
0.036369000000000, 0
0.036482500000000, 1
0.036601500000000, 0
0.036716500000000, 1
0.036838000000000, 0
0.036952500000000, 1
0.037571500000000, 0
0.037781500000000, 1
0.037898000000000, 0
0.038607500000000, 1
0.038724000000000, 0
0.038838000000000, 1
0.038954500000000, 0
0.039068500000000, 1
0.039185000000000, 0
0.039299000000000, 1
0.039515000000000, 0
0.039728000000000, 1
0.039844000000000, 0
0.040256500000000, 1
0.040472000000000, 0
0.040785000000000, 1
0.041000500000000, 0
0.041114500000000, 1
0.041529000000000, 0
0.042040500000000, 1
0.042156000000000, 0
0.042270500000000, 1
0.042387000000000, 0
0.042898500000000, 1
0.043014500000000, 0
0.043526500000000, 1
0.043642000000000, 0
0.044054500000000, 1
0.044170500000000, 0
0.044682500000000, 1
0.044798500000000, 0
0.045210500000000, 1
0.045327000000000, 0
0.045540500000000, 1
0.045756500000000, 0
0.046069000000000, 1
0.046682500000000, 0
0.046894000000000, 1
0.047008500000000, 0
0.068874000000000, 1
0.068990500000000, 0
0.069104500000000, 1
0.069221000000000, 0
0.069533500000000, 1
0.069650000000000, 0
0.069863500000000, 1
0.070377500000000, 0
0.070491000000000, 1
0.070707000000000, 0
0.070820500000000, 1
0.070937500000000, 0
0.071051000000000, 1
0.071168000000000, 0
0.071281500000000, 1
0.071398000000000, 0
0.071512000000000, 1
0.071728000000000, 0
0.071842000000000, 1
0.071958000000000, 0
0.072469500000000, 1
0.072585500000000, 0
0.072700000000000, 1
0.072816500000000, 0
0.073328000000000, 1
0.073444000000000, 0
0.073657500000000, 1
0.074171000000000, 0
0.074384500000000, 1
0.074500500000000, 0
0.074714500000000, 1
0.075327000000000, 0
0.075537000000000, 1
0.075653000000000, 0
0.082860000000000, 1
0.082977000000000, 0
0.083091500000000, 1
0.083309000000000, 0
0.083623500000000, 1
0.084040500000000, 0
0.084154500000000, 1
0.084272000000000, 0
0.084486500000000, 1
0.084603500000000, 0
0.084718000000000, 1
0.084935500000000, 0
0.085050000000000, 1
0.085167000000000, 0
0.085281500000000, 1
0.085598500000000, 0
0.086113000000000, 1
0.086230000000000, 0
0.086544500000000, 1
0.086762000000000, 0
0.086876000000000, 1
0.087093500000000, 0
0.087507500000000, 1
0.088124500000000, 0
0.088335500000000, 1
0.088452000000000, 0
0.089154000000000, 1
0.089269000000000, 0
0.089382000000000, 1
0.089595500000000, 0
0.089806500000000, 1
0.089922000000000, 0
0.090133000000000, 1
0.090641500000000, 0
0.090755000000000, 1
0.090968000000000, 0
0.091081500000000, 1
0.091294500000000, 0
0.091407500000000, 1
0.091620500000000, 0
0.091734000000000, 1
0.091947000000000, 0
0.092158500000000, 1
0.092372500000000, 0
0.092879000000000, 1
0.092993500000000, 0
0.093498500000000, 1
0.093712500000000, 0
0.093923500000000, 1
0.094137000000000, 0
0.094249500000000, 1
0.094558500000000, 0
0.094770000000000, 1
0.095377500000000, 0
0.095587500000000, 1
0.095703500000000, 0
0.124873500000000, 1
0.124988500000000, 0
0.125101000000000, 1
0.125216000000000, 0
0.125328500000000, 1
0.125443500000000, 0
0.125555500000000, 1
0.125670500000000, 0
0.125980000000000, 1
0.126194000000000, 0
0.126503500000000, 1
0.126619000000000, 0
0.126830000000000, 1
0.127338500000000, 0
0.127452000000000, 1
0.127566500000000, 0
0.128072500000000, 1
0.128187500000000, 0
0.128693000000000, 1
0.129103500000000, 0
0.129511500000000, 1
0.129626000000000, 0
0.129738500000000, 1
0.129854000000000, 0
0.130163000000000, 1
0.130278000000000, 0
0.130489000000000, 1
0.131096000000000, 0
0.131309500000000, 1
0.131425000000000, 0
0.132140500000000, 1
0.132261000000000, 0
0.132376500000000, 1
0.132598000000000, 0
0.132813500000000, 1
0.132934000000000, 0
0.133050000000000, 1
0.133171500000000, 0
0.133286000000000, 1
0.133507500000000, 0
0.133823500000000, 1
0.133943500000000, 0
0.134059500000000, 1
0.134281000000000, 0
0.134396000000000, 1
0.134516500000000, 0
0.134732500000000, 1
0.134853500000000, 0
0.135370000000000, 1
0.135490000000000, 0
0.136007000000000, 1
0.136127000000000, 0
0.136644500000000, 1
0.136764500000000, 0
0.137281500000000, 1
0.137401500000000, 0
0.137918500000000, 1
0.138339500000000, 0
0.138455000000000, 1
0.138676000000000, 0
0.138992500000000, 1
0.139614500000000, 0
0.139830500000000, 1
0.139946000000000, 0
0.148176000000000, 1
0.148296500000000, 0
0.148412000000000, 1
0.148633500000000, 0
0.148949500000000, 1
0.149371500000000, 0
0.149485500000000, 1
0.149607000000000, 0
0.149822000000000, 1
0.149939500000000, 0
0.150255500000000, 1
0.150376000000000, 0
0.150491500000000, 1
0.150713000000000, 0
0.151028500000000, 1
0.151551000000000, 0
0.151866500000000, 1
0.151986500000000, 0
0.152303000000000, 1
0.152423000000000, 0
0.152840000000000, 1
0.153461500000000, 0
0.153672500000000, 1
0.153789500000000, 0
0.181052500000000, 1
0.181173000000000, 0
0.181288500000000, 1
0.181510000000000, 0
0.181826000000000, 1
0.182146500000000, 0
0.182362500000000, 1
0.182584000000000, 0
0.182899500000000, 1
0.183421000000000, 0
0.183937500000000, 1
0.184057500000000, 0
0.184574500000000, 1
0.184694500000000, 0
0.185011000000000, 1
0.185131500000000, 0
0.185247500000000, 1
0.185368000000000, 0
0.185483500000000, 1
0.185604000000000, 0
0.185720000000000, 1
0.185841500000000, 0
0.185956500000000, 1
0.186578500000000, 0
0.186795000000000, 1
0.186912000000000, 0
0.222387500000000, 1
0.222508000000000, 0
0.222623500000000, 1
0.222845000000000, 0
0.223060500000000, 1
0.223181000000000, 0
0.223397000000000, 1
0.223518000000000, 0
0.223733500000000, 1
0.223954500000000, 0
0.224270500000000, 1
0.224492000000000, 0
0.224707000000000, 1
0.224928000000000, 0
0.225444500000000, 1
0.225564500000000, 0
0.225981500000000, 1
0.226303000000000, 0
0.226417500000000, 1
0.226538500000000, 0
0.226654500000000, 1
0.226775500000000, 0
0.227191500000000, 1
0.227413000000000, 0
0.227628500000000, 1
0.227748500000000, 0
0.227964500000000, 1
0.228586500000000, 0
0.228802000000000, 1
0.228919000000000, 0
0.235527500000000, 1
0.235644000000000, 0
0.235759000000000, 1
0.235976000000000, 0
0.236290500000000, 1
0.236508000000000, 0
0.236822000000000, 1
0.236938500000000, 0
0.237153500000000, 1
0.237570500000000, 0
0.237685000000000, 1
0.237802000000000, 0
0.237916500000000, 1
0.238134000000000, 0
0.238348500000000, 1
0.238465000000000, 0
0.238680000000000, 1
0.238796500000000, 0
0.239211500000000, 1
0.239328000000000, 0
0.239443500000000, 1
0.239760500000000, 0
0.240074500000000, 1
0.240691000000000, 0
0.240907000000000, 1
0.241027500000000, 0
0.320780000000000, 1
0.320900500000000, 0
0.321016000000000, 1
0.321237500000000, 0
0.321453000000000, 1
0.321573500000000, 0
0.321789500000000, 1
0.322010500000000, 0
0.322126000000000, 1
0.322246500000000, 0
0.322463000000000, 1
0.322583500000000, 0
0.322899500000000, 1
0.323020000000000, 0
0.323236000000000, 1
0.323457000000000, 0
0.323873500000000, 1
0.324094500000000, 0
0.324410000000000, 1
0.324530500000000, 0
0.324646000000000, 1
0.324968000000000, 0
0.325083000000000, 1
0.325203500000000, 0
0.325319500000000, 1
0.325440500000000, 0
0.325556000000000, 1
0.325676500000000, 0
0.325993000000000, 1
0.326113000000000, 0
0.326329500000000, 1
0.326952000000000, 0
0.327162500000000, 1
0.327279500000000, 0
0.359256000000000, 1
0.359371500000000, 0
0.359484000000000, 1
0.359697500000000, 0
0.360007000000000, 1
0.360418500000000, 0
0.360531500000000, 1
0.360647000000000, 0
0.360957000000000, 1
0.361171500000000, 0
0.361284000000000, 1
0.361695000000000, 0
0.361807500000000, 1
0.362022000000000, 0
0.362528000000000, 1
0.362643000000000, 0
0.362854000000000, 1
0.362969500000000, 0
0.363081500000000, 1
0.363197500000000, 0
0.363310000000000, 1
0.363524500000000, 0
0.363636500000000, 1
0.363752500000000, 0
0.363865000000000, 1
0.364473000000000, 0
0.364683000000000, 1
0.364798500000000, 0
0.369110000000000, 1
0.369225500000000, 0
0.369337500000000, 1
0.369548000000000, 0
0.369759000000000, 1
0.369874000000000, 0
0.370085500000000, 1
0.370593500000000, 0
0.370706000000000, 1
0.370916000000000, 0
0.371029000000000, 1
0.371140000000000, 0
0.371253000000000, 1
0.371367500000000, 0
0.371480000000000, 1
0.371591500000000, 0
0.371704500000000, 1
0.372016500000000, 0
0.372129000000000, 1
0.372243000000000, 0
0.372651000000000, 1
0.372864500000000, 0
0.373370500000000, 1
0.373485500000000, 0
0.373696000000000, 1
0.373811000000000, 0
0.373924000000000, 1
0.374232500000000, 0
0.374444000000000, 1
0.374558500000000, 0
0.374672000000000, 1
0.375275500000000, 0
0.375485500000000, 1
0.375602500000000, 0
0.422823000000000, 1
0.422938000000000, 0
0.423050500000000, 1
0.423165500000000, 0
0.423278000000000, 1
0.423393000000000, 0
0.423505000000000, 1
0.423620000000000, 0
0.423929500000000, 1
0.424143500000000, 0
0.424453000000000, 1
0.424568500000000, 0
0.424779500000000, 1
0.425288000000000, 0
0.425401500000000, 1
0.425516000000000, 0
0.426022000000000, 1
0.426137000000000, 0
0.426643500000000, 1
0.426956000000000, 0
0.427068500000000, 1
0.427381000000000, 0
0.427591500000000, 1
0.427903500000000, 0
0.428114500000000, 1
0.428328000000000, 0
0.428440000000000, 1
0.429048000000000, 0
0.429262500000000, 1
0.429378000000000, 0
0.472637000000000, 1
0.472752000000000, 0
0.472868000000000, 1
0.472983500000000, 0
0.473099000000000, 1
0.473214500000000, 0
0.473430000000000, 1
0.473944500000000, 0
0.474059500000000, 1
0.474474500000000, 0
0.474789000000000, 1
0.474904500000000, 0
0.475120000000000, 1
0.475235000000000, 0
0.475749500000000, 1
0.475865000000000, 0
0.476379500000000, 1
0.476494500000000, 0
0.476610000000000, 1
0.476826000000000, 0
0.477040500000000, 1
0.477356500000000, 0
0.477471000000000, 1
0.478085500000000, 0
0.478295500000000, 1
0.478411500000000, 0
0.479123000000000, 1
0.479240000000000, 0
0.479352000000000, 1
0.479570000000000, 0
0.479784500000000, 1
0.479905000000000, 0
0.480121000000000, 1
0.480241500000000, 0
0.480458000000000, 1
0.480678500000000, 0
0.480994500000000, 1
0.481215500000000, 0
0.481431500000000, 1
0.481652000000000, 0
0.482169000000000, 1
0.482288000000000, 0
0.482705500000000, 1
0.483027000000000, 0
0.483142000000000, 1
0.483262500000000, 0
0.483378500000000, 1
0.483499500000000, 0
0.483916000000000, 1
0.484136500000000, 0
0.484352500000000, 1
0.484472500000000, 0
0.484689000000000, 1
0.485310500000000, 0
0.485523500000000, 1
0.485640500000000, 0
0.486350500000000, 1
0.486466000000000, 0
0.486577500000000, 1
0.486793500000000, 0
0.487108500000000, 1
0.487625000000000, 0
0.487741000000000, 1
0.488154500000000, 0
0.488270500000000, 1
0.488485000000000, 0
0.488601000000000, 1
0.489014500000000, 0
0.489429500000000, 1
0.489547500000000, 0
0.489958500000000, 1
0.490073000000000, 0
0.490189500000000, 1
0.490304000000000, 0
0.490420500000000, 1
0.490833000000000, 0
0.490945500000000, 1
0.491558000000000, 0
0.491768000000000, 1
0.491884500000000, 0
0.492596500000000, 1
0.492711500000000, 0
0.492827500000000, 1
0.492943000000000, 0
0.493058500000000, 1
0.493174000000000, 0
0.493289500000000, 1
0.493405500000000, 0
0.493620500000000, 1
0.493836000000000, 0
0.493951000000000, 1
0.494067000000000, 0
0.494282000000000, 1
0.494397500000000, 0
0.494513000000000, 1
0.494629000000000, 0
0.494844000000000, 1
0.494959500000000, 0
0.495474000000000, 1
0.495589000000000, 0
0.496103500000000, 1
0.496219000000000, 0
0.496733500000000, 1
0.496848500000000, 0
0.497363000000000, 1
0.497678000000000, 0
0.498192000000000, 1
0.498407500000000, 0
0.498522500000000, 1
0.499137000000000, 0
0.499347500000000, 1
0.499464500000000, 0
0.500177000000000, 1
0.500292000000000, 0
0.500407500000000, 1
0.500523500000000, 0
0.500639000000000, 1
0.500754500000000, 0
0.500870000000000, 1
0.501086000000000, 0
0.501201000000000, 1
0.501416500000000, 0
0.501531500000000, 1
0.501647500000000, 0
0.501862500000000, 1
0.501978000000000, 0
0.502093500000000, 1
0.502309500000000, 0
0.502424500000000, 1
0.502540500000000, 0
0.503054000000000, 1
0.503170000000000, 0
0.503684000000000, 1
0.503799500000000, 0
0.504314000000000, 1
0.504429500000000, 0
0.504943500000000, 1
0.505059000000000, 0
0.505573000000000, 1
0.505688500000000, 0
0.506203000000000, 1
0.506318500000000, 0
0.506832500000000, 1
0.506948000000000, 0
0.507263000000000, 1
0.507777500000000, 0
0.508092000000000, 1
0.508706000000000, 0
0.508916000000000, 1
0.509032000000000, 0
0.509747500000000, 1
0.509864500000000, 0
0.509979000000000, 1
0.510196500000000, 0
0.510511000000000, 1
0.510728000000000, 0
0.511042500000000, 1
0.511159000000000, 0
0.511374000000000, 1
0.511790500000000, 0
0.511905500000000, 1
0.512022000000000, 0
0.512137000000000, 1
